port_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_port_vists
GHA,tanker.liquefied_gas,2019,7544.061481664865,53
NZL,tanker.liquefied_gas,2023,637.4234793967995,27
BRB,tanker.liquefied_gas,2020,129.94731752864666,6
ABW,tanker.liquefied_gas,2019,781.6261906439064,10
KEN,tanker.liquefied_gas,2021,860.2334882572453,18
SEN,tanker.liquefied_gas,2019,2920.7519537014973,37
IRQ,tanker.liquefied_gas,2023,15083.86044745518,66
FRO,tanker.liquefied_gas,2020,5.454794666342746,1
SWE,tanker.liquefied_gas,2019,14180.522430596837,339
SDN,tanker.liquefied_gas,2019,4998.8293191161465,30
SVN,tanker.liquefied_gas,2021,64.6944254050204,1
UKR,tanker.liquefied_gas,2023,15.221683506831173,1
FRO,tanker.liquefied_gas,2019,1.7289087701474986,1
PYF,tanker.liquefied_gas,2023,23.838110058901307,1
GBR,tanker.liquefied_gas,2022,114242.90790800241,1449
TWN,tanker.liquefied_gas,2018,48253.50427416109,674
ZAF,tanker.liquefied_gas,2021,17421.06002335651,198
KEN,tanker.liquefied_gas,2018,7460.400011018399,19
WSM,tanker.liquefied_gas,2017,30.695509133088628,7
MEX,tanker.liquefied_gas,2017,24431.079217602513,294
MDV,tanker.liquefied_gas,2018,6318.24187055923,95
FRA,tanker.liquefied_gas,2020,103591.26943249068,1134
COG,tanker.liquefied_gas,2023,867.027446055458,10
MDG,tanker.liquefied_gas,2023,496.47321116693615,3
PHL,tanker.liquefied_gas,2021,31670.676243671413,249
TWN,tanker.liquefied_gas,2022,53986.758250390536,631
NZL,tanker.liquefied_gas,2024,900.2549113123517,40
ESH,tanker.liquefied_gas,2019,248.12425249408435,3
JPN,tanker.liquefied_gas,2021,514422.38914769865,15663
SDN,tanker.liquefied_gas,2021,3874.5611503934833,38
GLP,tanker.liquefied_gas,2024,444.7459129558902,23
MAR,tanker.liquefied_gas,2019,23848.561431871345,207
ISL,tanker.liquefied_gas,2022,10.15534084285317,1
CMR,tanker.liquefied_gas,2022,20337.77728492033,83
VEN,tanker.liquefied_gas,2020,70.99454147578064,2
POL,tanker.liquefied_gas,2020,9663.90890336306,95
IDN,tanker.liquefied_gas,2024,66987.31085396894,542
SEN,tanker.liquefied_gas,2020,4887.485382664058,49
MEX,tanker.liquefied_gas,2022,41604.21438376917,373
CUB,tanker.liquefied_gas,2021,5938.415940932718,41
BHR,tanker.liquefied_gas,2022,2202.890796647056,20
MLT,tanker.liquefied_gas,2024,144861.68933943202,262
SEN,tanker.liquefied_gas,2022,4070.0576625575723,50
USA,tanker.liquefied_gas,2023,529899.5486668346,4712
ROU,tanker.liquefied_gas,2017,4981.789916915788,51
LBY,tanker.liquefied_gas,2021,9737.383406457322,184
MOZ,tanker.liquefied_gas,2024,2269.45833358006,50
VEN,tanker.liquefied_gas,2019,5506.535413895234,25
GMB,tanker.liquefied_gas,2021,224.15892434693748,5
POL,tanker.liquefied_gas,2017,5477.417374783378,89
RUS,tanker.liquefied_gas,2024,146539.33163621297,620
COD,tanker.liquefied_gas,2021,46.70411610586187,1
JOR,tanker.liquefied_gas,2023,6925.2632158247225,90
FIN,tanker.liquefied_gas,2019,6629.965660376594,161
BLZ,tanker.liquefied_gas,2021,32.902142400135816,4
VNM,tanker.liquefied_gas,2022,5726.332177499012,125
NOR,tanker.liquefied_gas,2020,32072.79838309723,674
FIN,tanker.liquefied_gas,2021,4760.185332079067,111
AUS,tanker.liquefied_gas,2022,197120.4537321771,1572
VIR,tanker.liquefied_gas,2018,3604.9283432788534,92
CYP,tanker.liquefied_gas,2017,1274.594703364613,57
TUR,tanker.liquefied_gas,2023,172318.81846119137,736
CPV,tanker.liquefied_gas,2019,732.7705317249249,21
BRN,tanker.liquefied_gas,2023,13601.301558664973,184
ISR,tanker.liquefied_gas,2019,2587.0688093508643,54
MLT,tanker.liquefied_gas,2022,52978.4002402306,289
ECU,tanker.liquefied_gas,2022,8361.31590927296,91
CMR,tanker.liquefied_gas,2019,4221.8301166901865,39
FJI,tanker.liquefied_gas,2024,1927.94049267444,57
MRT,tanker.liquefied_gas,2022,1875.6275350555677,12
CIV,tanker.liquefied_gas,2019,8536.43192457006,59
MTQ,tanker.liquefied_gas,2024,917.0179544749168,13
VIR,tanker.liquefied_gas,2019,3854.3381256951975,113
ISL,tanker.liquefied_gas,2024,145.39817892518892,3
PNG,tanker.liquefied_gas,2022,11483.303960420222,105
IRQ,tanker.liquefied_gas,2021,8764.378405221092,37
ISR,tanker.liquefied_gas,2024,1735.993737682451,13
COK,tanker.liquefied_gas,2019,41.35380616903763,3
GUM,tanker.liquefied_gas,2018,359.96748304000164,4
BES,tanker.liquefied_gas,2018,1413.4434823714635,32
ATG,tanker.liquefied_gas,2024,187.428772658816,3
KWT,tanker.liquefied_gas,2023,11069.224787873514,107
CUB,tanker.liquefied_gas,2023,1491.29802208625,16
SGP,tanker.liquefied_gas,2020,715.875282073895,5
MYT,tanker.liquefied_gas,2023,50.33216219332876,8
LCA,tanker.liquefied_gas,2021,63.56235742092598,4
COK,tanker.liquefied_gas,2021,22.70657392540135,3
NOR,tanker.liquefied_gas,2021,27704.29705658529,690
LBN,tanker.liquefied_gas,2024,2288.755634639719,66
GEO,tanker.liquefied_gas,2020,2437.7699490713576,25
VEN,tanker.liquefied_gas,2023,11834.464745665267,12
JPN,tanker.liquefied_gas,2018,479117.86667444924,15300
COG,tanker.liquefied_gas,2019,1403.2388100733594,7
NCL,tanker.liquefied_gas,2024,173.44774797523752,6
PHL,tanker.liquefied_gas,2024,21871.121180496186,443
VGB,tanker.liquefied_gas,2023,58.93936598293374,6
DJI,tanker.liquefied_gas,2024,87.18656579649492,1
VUT,tanker.liquefied_gas,2024,161.06583208363287,3
LBR,tanker.liquefied_gas,2024,163.0134278566384,7
HRV,tanker.liquefied_gas,2020,151.0469867752485,4
MOZ,tanker.liquefied_gas,2021,679.8175553348447,9
GTM,tanker.liquefied_gas,2017,2833.894519324562,13
SYC,tanker.liquefied_gas,2021,81.91968510771221,3
IND,tanker.liquefied_gas,2020,156362.3589033654,1791
LCA,tanker.liquefied_gas,2018,236.8113393884861,7
GMB,tanker.liquefied_gas,2019,69.91569678532605,2
ECU,tanker.liquefied_gas,2018,12245.895263278453,110
DZA,tanker.liquefied_gas,2022,50826.90707073657,688
PAN,tanker.liquefied_gas,2020,18791.510212978614,100
STP,tanker.liquefied_gas,2019,10.195477802519989,1
ROU,tanker.liquefied_gas,2019,2576.616379747154,51
ITA,tanker.liquefied_gas,2023,122230.0124812339,929
PER,tanker.liquefied_gas,2022,20223.38927499048,135
HTI,tanker.liquefied_gas,2022,1694.317717328491,19
ALB,tanker.liquefied_gas,2017,1303.8585609562097,40
GUM,tanker.liquefied_gas,2023,695.9869348041084,7
GHA,tanker.liquefied_gas,2021,4051.9269449900517,33
EGY,tanker.liquefied_gas,2020,50799.298207189495,823
JPN,tanker.liquefied_gas,2023,553421.9487702589,14624
PNG,tanker.liquefied_gas,2020,8740.538665059741,99
QAT,tanker.liquefied_gas,2021,465445.2552838363,1762
COK,tanker.liquefied_gas,2024,57.56597873707002,7
SLB,tanker.liquefied_gas,2018,214.88073792080712,3
SVN,tanker.liquefied_gas,2022,93.03368949413978,1
ISR,tanker.liquefied_gas,2020,1301.390285726371,15
VUT,tanker.liquefied_gas,2017,26.172807593259314,2
SLV,tanker.liquefied_gas,2022,2702.263613431733,27
GNQ,tanker.liquefied_gas,2021,2959.8152510809064,64
HND,tanker.liquefied_gas,2020,2430.580653538633,34
VUT,tanker.liquefied_gas,2019,16.94881701867243,1
MAR,tanker.liquefied_gas,2017,24087.30756040514,239
MOZ,tanker.liquefied_gas,2020,1587.2749372682008,37
EGY,tanker.liquefied_gas,2021,61952.80009376398,941
POL,tanker.liquefied_gas,2018,5455.918737144201,82
URY,tanker.liquefied_gas,2021,7879.756135730644,80
IRQ,tanker.liquefied_gas,2022,15888.898197384693,54
GMB,tanker.liquefied_gas,2023,393.80479923011274,6
ERI,tanker.liquefied_gas,2023,168.50215260828088,1
CHN,tanker.liquefied_gas,2019,417647.96614041517,5040
FRA,tanker.liquefied_gas,2024,101918.39451441017,1070
MYS,tanker.liquefied_gas,2022,70189.50564428898,763
KOR,tanker.liquefied_gas,2022,409657.41118626355,3769
ESP,tanker.liquefied_gas,2017,75606.5299299557,910
LKA,tanker.liquefied_gas,2023,3680.675127119012,73
IRQ,tanker.liquefied_gas,2024,12684.97138225907,96
LVA,tanker.liquefied_gas,2019,1375.6723410133243,31
LBY,tanker.liquefied_gas,2019,4672.520469485282,189
SAU,tanker.liquefied_gas,2018,28917.510785918104,635
CIV,tanker.liquefied_gas,2024,12142.475716795336,93
TGO,tanker.liquefied_gas,2021,19163.559170533274,136
PER,tanker.liquefied_gas,2020,16609.35680952975,139
MAR,tanker.liquefied_gas,2018,25299.918274470252,218
AGO,tanker.liquefied_gas,2018,63642.08149386507,158
GLP,tanker.liquefied_gas,2022,437.4388191675075,18
DNK,tanker.liquefied_gas,2019,22255.68914627374,199
CUB,tanker.liquefied_gas,2018,2479.628496621744,80
TZA,tanker.liquefied_gas,2020,590.7256060491042,13
COL,tanker.liquefied_gas,2022,15361.871815888995,138
SDN,tanker.liquefied_gas,2018,4570.3032838567215,32
VIR,tanker.liquefied_gas,2021,2686.8324015938356,22
LCA,tanker.liquefied_gas,2017,184.6723569228994,7
LBY,tanker.liquefied_gas,2024,13560.815575678182,123
URY,tanker.liquefied_gas,2020,2859.196241997572,27
VNM,tanker.liquefied_gas,2019,754.037569541425,23
HRV,tanker.liquefied_gas,2024,3215.732351711659,41
NAM,tanker.liquefied_gas,2023,3378.982397224488,24
MDG,tanker.liquefied_gas,2022,174.37434448102843,5
MSR,tanker.liquefied_gas,2023,102.6238165116934,9
SXM,tanker.liquefied_gas,2021,219.9498226411356,10
GAB,tanker.liquefied_gas,2019,173.27780278615694,1
WSM,tanker.liquefied_gas,2024,39.476990726656204,10
GUY,tanker.liquefied_gas,2024,561.556405501497,20
TLS,tanker.liquefied_gas,2023,77.01264155247009,3
COM,tanker.liquefied_gas,2023,32.67125566971713,4
GMB,tanker.liquefied_gas,2024,293.4906301296968,8
QAT,tanker.liquefied_gas,2023,562632.4302955716,1852
LVA,tanker.liquefied_gas,2023,946.3801628298509,17
COM,tanker.liquefied_gas,2019,1.1417849722358382,1
GEO,tanker.liquefied_gas,2018,656.5263886009751,15
KWT,tanker.liquefied_gas,2021,10409.356228792929,72
COK,tanker.liquefied_gas,2020,18.01262934455953,1
MDG,tanker.liquefied_gas,2021,49.94784332939581,1
ABW,tanker.liquefied_gas,2023,259.58506163188736,10
BEL,tanker.liquefied_gas,2018,103612.83581044873,1790
PRI,tanker.liquefied_gas,2020,5535.841017635065,83
COK,tanker.liquefied_gas,2023,63.52719262051802,3
MAF,tanker.liquefied_gas,2023,31.50087509880105,3
JOR,tanker.liquefied_gas,2021,3211.7366144335156,63
PNG,tanker.liquefied_gas,2021,11802.920789125268,107
GAB,tanker.liquefied_gas,2021,2540.2457144623177,12
SUR,tanker.liquefied_gas,2024,106.70602289184258,5
JOR,tanker.liquefied_gas,2020,5604.872723400649,64
HRV,tanker.liquefied_gas,2021,1707.2243838409522,19
EGY,tanker.liquefied_gas,2019,59002.3153145011,856
BRB,tanker.liquefied_gas,2022,18.348847413594022,2
BRN,tanker.liquefied_gas,2020,6715.653621027311,234
TLS,tanker.liquefied_gas,2021,352.49026598285855,4
IND,tanker.liquefied_gas,2017,143681.0361722843,1691
ARE,tanker.liquefied_gas,2023,190762.53761120676,1265
PAN,tanker.liquefied_gas,2021,60807.972471394685,86
SVN,tanker.liquefied_gas,2023,34.94518710092268,2
GTM,tanker.liquefied_gas,2024,4141.633082399324,21
PRT,tanker.liquefied_gas,2024,34372.20306520093,271
MOZ,tanker.liquefied_gas,2018,3468.6420937524144,68
BGD,tanker.liquefied_gas,2017,1401.1808142590291,67
VIR,tanker.liquefied_gas,2022,3778.93999437221,50
GMB,tanker.liquefied_gas,2020,251.78743061018173,6
BMU,tanker.liquefied_gas,2021,51.92488079493296,3
SHN,tanker.liquefied_gas,2024,28.096961030141713,1
TLS,tanker.liquefied_gas,2018,144.47150024353684,5
DJI,tanker.liquefied_gas,2022,877.7686349829073,11
NCL,tanker.liquefied_gas,2023,389.8764472520781,5
SYC,tanker.liquefied_gas,2023,374.56581431810235,8
TUR,tanker.other,2018,36199.27055735981,740
LKA,tanker.other,2019,9847.515974326814,44
ITA,tanker.other,2018,31188.70674299662,873
GRC,tanker.other,2022,3082.5043884678967,195
CYP,tanker.other,2022,1009.7732604031034,32
LKA,tanker.other,2020,7853.892100797606,34
VNM,tanker.other,2022,91.73490296503587,2
GRC,tanker.other,2020,1657.2181532077493,88
ZAF,tanker.other,2018,434.74488561832584,9
ROU,tanker.other,2018,210.8729008943178,4
POL,tanker.other,2021,3.212169890994265,1
ITA,tanker.other,2024,46797.58083752971,703
NOR,tanker.other,2018,7.0133348096275165,1
ISR,tanker.other,2022,83.74301655398307,1
PRT,tanker.other,2022,124.9716568399323,1
TUR,tanker.other,2023,33786.84122774447,793
TUR,tanker.other,2022,30518.359127928405,477
COG,tanker.other,2022,317.21611783884896,4
LKA,tanker.other,2024,1672.313397064631,18
RUS,tanker.other,2018,12255.569466339613,10
DZA,tanker.other,2024,6.370203078065681,1
NOR,tanker.other,2022,354.0014174653132,1
ARE,tanker.other,2022,7505.077822809339,58
TUR,tanker.other,2019,30326.18579971271,600
USA,tanker.other,2023,1111.9368277083372,13
DEU,tanker.other,2017,891.3691292217401,5
HRV,tanker.other,2023,248.3845286004226,9
UKR,tanker.other,2021,6221.657791182998,116
COG,tanker.other,2019,393.6155849692023,5
BEN,tanker.other,2022,232.36049539524873,1
UKR,tanker.other,2017,1986.794024143615,94
IND,tanker.other,2021,331.41188376194344,12
NLD,tanker.other,2017,275.8211928833844,12
NOR,tanker.other,2021,24.6444382926092,6
OMN,tanker.other,2017,43.60606142404426,1
NAM,tanker.other,2019,35.04950658537246,1
ARE,tanker.other,2020,5833.5643175279365,47
LKA,tanker.other,2023,8817.899411503957,44
NLD,tanker.other,2018,1337.5881515962467,16
FRA,tanker.other,2022,196.68549814255294,7
UKR,tanker.other,2018,3150.66311649072,68
ESP,tanker.other,2018,26.316952432373117,1
DEU,tanker.other,2019,312.7725708716503,9
ZAF,tanker.other,2022,167.5131295259336,2
ESP,tanker.other,2024,99.3355171580469,4
ALB,tanker.other,2021,29.816379024973042,1
TUR,tanker.other,2021,32428.757994983698,384
ESP,tanker.other,2022,1404.0226395304119,6
ARE,tanker.other,2019,6562.725507315206,52
ITA,tanker.other,2020,48092.07155785356,759
UKR,tanker.other,2022,1594.1915278837512,26
ARE,tanker.other,2021,8324.196322683274,47
NGA,tanker.other,2020,592.5394505596236,4
ESP,tanker.other,2023,2450.5795818168613,16
ESP,tanker.other,2017,831.5498465831253,7
FRA,tanker.other,2019,54.826151779703125,2
DEU,tanker.other,2018,1099.6905886625261,18
ESP,tanker.other,2021,1887.7402446724934,9
ZAF,tanker.other,2021,980.5303731371195,10
LVA,tanker.other,2023,142.0959095734343,2
GHA,tanker.other,2019,2734.2504935204815,6
ARE,tanker.other,2017,3343.4018676301157,13
NLD,tanker.other,2020,617.0964918119179,2
EGY,tanker.other,2023,242.5987103206807,3
ARE,tanker.other,2024,13920.18456742598,47
COG,tanker.other,2018,78.31146176424765,2
JPN,tanker.other,2022,21.44604306207614,1
BHR,tanker.other,2017,74.86679017324214,1
NLD,tanker.other,2024,7643.810317835632,7
GBR,tanker.other,2023,11.027351147042294,1
DEU,tanker.other,2023,2324.817880153046,7
AGO,tanker.other,2020,5814.092436323039,2
JPN,tanker.other,2023,57.736988169136865,5
FIN,tanker.other,2023,132.44441618568766,1
NLD,tanker.other,2019,2173.077146242304,27
GHA,tanker.other,2021,453.2769093183276,5
IND,tanker.other,2024,6.9769186685562525,1
POL,tanker.other,2022,128.84594896659107,1
KOR,tanker.other,2019,1537.7646474398389,15
RUS,tanker.other,2017,3239.9260419245625,8
LKA,tanker.other,2018,9558.805854455784,27
CHN,tanker.other,2024,1245.622029623447,34
CHN,tanker.other,2022,1125.1484455083123,22
NLD,tanker.other,2023,7894.324886760765,6
USA,tanker.other,2022,143.82225521680996,2
BEN,tanker.other,2018,137.18323841323078,2
UKR,tanker.other,2019,5718.621224221553,117
RUS,tanker.other,2023,62.3500926869722,3
NOR,tanker.other,2023,548.4254440687035,3
BEN,tanker.other,2020,687.0876219257908,5
FRA,tanker.other,2023,213.4126987460587,6
IND,tanker.other,2017,34.00597138052773,1
DNK,tanker.other,2019,3.073407015254622,1
GBR,tanker.other,2018,2.083623573937956,1
BEN,tanker.other,2019,187.0917209418091,5
ZAF,tanker.other,2020,1130.3639282856836,15
SVN,tanker.other,2024,9.742246946810326,1
NGA,tanker.other,2018,391.7784281437485,2
KEN,tanker.other,2021,14.315496190516605,1
COG,tanker.other,2021,507.60210538449456,5
GRC,tanker.other,2017,726.6048411299814,73
FRA,tanker.other,2017,115.22162491240418,3
ITA,tanker.other,2022,37246.71372997927,674
MOZ,tanker.other,2021,21.968142079015124,1
SAU,tanker.other,2023,84.13690473606921,1
GRC,tanker.other,2021,1439.2251417875796,143
ZAF,tanker.other,2019,907.2615114663839,15
BEN,tanker.other,2021,513.6114959961187,6
LTU,tanker.other,2023,94.41099464642907,1
TZA,tanker.other,2021,3.141883687669263,1
GBR,tanker.other,2022,3.51872674880717,1
ITA,tanker.other,2021,47980.80368746269,744
ITA,tanker.other,2017,21673.42325054732,936
UKR,tanker.other,2020,6177.299810552581,150
GRC,tanker.other,2019,1630.422738527919,122
BEL,tanker.other,2018,950.8007746883004,18
NLD,tanker.other,2022,6855.418171458514,5
GRC,tanker.other,2023,1711.1643123824801,63
CHN,tanker.other,2023,1003.4310720295558,30
BGD,tanker.other,2024,67.29748595056189,1
FRA,tanker.other,2021,124.82641040488625,4
GHA,tanker.other,2018,210.67954485626024,2
ARE,tanker.other,2018,1635.9442279009113,12
LKA,tanker.other,2017,9502.513319245014,29
IND,tanker.other,2020,252.35342145859633,8
VNM,tanker.other,2023,330.78686374908074,7
CYP,tanker.other,2023,859.5362153258135,29
FRA,tanker.other,2020,117.73904188109775,1
GRC,tanker.other,2024,87.94551157827203,11
ESP,tanker.other,2019,415.9147025561343,7
RUS,tanker.other,2020,10691.430530093978,4
TUR,tanker.other,2024,41333.07060944598,1048
GBR,tanker.other,2019,3.5885607632788776,1
IND,tanker.other,2018,201.2588121954898,6
ISL,tanker.other,2022,52.50741934545278,1
DEU,tanker.other,2022,95.36471918521245,1
EST,tanker.other,2023,4.0607069561194935,1
JPN,tanker.other,2024,11.493533147398244,1
IND,tanker.other,2019,249.47926799973922,9
RUS,tanker.other,2019,10220.177632884588,37
ITA,tanker.other,2019,28586.465526457152,971
TUR,tanker.other,2020,41511.345604337206,422
ITA,tanker.other,2023,53573.399776840095,845
LKA,tanker.other,2021,8600.901139312009,56
MYS,tanker.other,2024,359.1035863231174,16
BEL,tanker.other,2019,1198.5330009898223,21
CMR,tanker.other,2020,173.5058221014168,3
GHA,tanker.other,2020,753.0491184145926,6
NGA,tanker.other,2022,246.72374143940215,2
NLD,tanker.other,2021,3208.9776344003367,2
DEU,tanker.other,2020,22.93797461323492,1
PAK,tanker.other,2017,248.45385229316793,2
ARE,tanker.other,2023,10651.259956277769,106
COG,tanker.other,2020,679.1669458590804,5
RUS,tanker.other,2024,9857.02901484777,1
ABW,tanker.other,2017,831.8011152348316,1
ROU,tanker.other,2024,24.27197722414691,1
SWE,tanker.other,2022,104.9956042171561,1
GRC,tanker.other,2018,940.340027086824,69
TGO,tanker.other,2019,59.57372062957046,1
NOR,tanker.other,2019,160.46285356114575,2
GHA,tanker.other,2022,210.61678192571907,3
FRA,tanker.other,2018,87.87218871820404,2
COL,tanker.other,2019,3735.4444263347987,1
ESP,tanker.other,2020,100.75768741802334,1
DEU,tanker.other,2021,127.91400824508148,7
REU,tanker.other,2020,29.325964554517714,1
MYS,tanker.other,2022,117.23592842193474,2
HRV,tanker.other,2024,1.9001332097794066,1
TUR,tanker.other,2017,27452.168265066255,548
USA,tanker.other,2024,32.273750877647366,1
IRQ,tanker.other,2017,16.634189837360054,1
MDV,tanker.other,2023,36.972390544724675,1
BEL,tanker.other,2017,445.4262714533272,12
NGA,tanker.other,2019,700.1868908474289,8
LKA,tanker.other,2022,10463.53728729449,34
CMR,tanker.other,2019,52.57129029958281,1
GBR,tanker.other,2017,28.113601772619464,3
CUW,tanker.other,2024,1388.476449203269,1
USA,trawlers,2023,403484.73799711117,36903
GBR,trawlers,2019,165495.835803846,36087
CHN,trawlers,2020,3575237.0922439224,544957
ISL,trawlers,2021,203012.7484721483,14386
ITA,trawlers,2019,98713.45542398177,94924
ESP,trawlers,2023,151748.11359995205,107436
PRT,trawlers,2021,44304.600092984954,19661
CHN,trawlers,2022,5371218.087267326,334578
NOR,trawlers,2018,379418.2920597042,30505
POL,trawlers,2023,19731.98557665048,5285
DNK,trawlers,2019,175448.5170372064,25781
RUS,trawlers,2018,274618.3762588694,11513
GEO,trawlers,2020,19644.226085152546,2189
NLD,trawlers,2019,143674.23456194947,14037
ARG,trawlers,2021,212083.262476145,10933
USA,trawlers,2022,470876.6416757404,41523
DEU,trawlers,2019,33378.30307527723,6829
TWN,trawlers,2023,140093.37743556767,36182
ITA,trawlers,2018,92308.56502464856,91721
USA,trawlers,2020,435229.77668197744,42890
NOR,trawlers,2023,425659.43206934654,36804
TWN,trawlers,2024,137057.39260660944,44490
BRA,trawlers,2017,4083.979658496051,1075
HRV,trawlers,2017,25614.766308370465,11047
ROU,trawlers,2018,3833.266559949749,182
BGR,trawlers,2019,3068.2612889238476,4292
NZL,trawlers,2022,32724.02638679713,2118
SAU,trawlers,2023,52731.60661661506,17385
NOR,trawlers,2020,432649.50237419043,35151
ARG,trawlers,2018,140008.4959766497,7860
RUS,trawlers,2017,173090.68901659234,6330
NLD,trawlers,2024,163450.27498289762,13982
SWE,trawlers,2018,36693.82459321382,7873
TUR,trawlers,2021,135393.54756921044,20118
MYS,trawlers,2021,26521.52279733685,9993
GRC,trawlers,2018,16592.57975939453,17983
ISL,trawlers,2020,218866.29119379335,13267
RUS,trawlers,2019,329753.2207218479,14856
QAT,trawlers,2022,13393.129493825956,198
NAM,trawlers,2021,71770.69585534534,1204
HRV,trawlers,2021,29463.29771771651,11028
NAM,trawlers,2022,53427.73207683013,1207
POL,trawlers,2024,21572.909436239468,4744
MAC,trawlers,2023,9878.689425148239,90
DEU,trawlers,2024,35419.985481584015,6801
CAN,trawlers,2024,193536.08659533714,8983
CAN,trawlers,2023,173487.27585342436,9186
ARG,trawlers,2017,72519.10657954928,5442
NZL,trawlers,2020,32716.096117300716,2302
THA,trawlers,2023,6987.0572319005305,1697
EST,trawlers,2023,10846.177011905542,1968
THA,trawlers,2021,6487.524475652544,923
GRL,trawlers,2021,24161.532087664455,3162
MAR,trawlers,2021,17727.54865755784,593
BEL,trawlers,2018,16911.17887119065,4055
SVN,trawlers,2022,179.19281141878758,359
CHL,trawlers,2019,41898.34232831018,790
IDN,trawlers,2024,13168.240402944148,1399
MLT,trawlers,2019,8742.608335884921,1111
NZL,trawlers,2017,29323.42802579383,1686
ESH,trawlers,2023,38937.00718296983,2207
NGA,trawlers,2021,34725.5087459778,1305
FLK,trawlers,2020,2380.8439401201454,218
GRL,trawlers,2019,19980.89262651396,2496
NGA,trawlers,2018,11202.813948253144,875
MRT,trawlers,2024,143061.07780493775,2535
ALB,trawlers,2024,4228.508527102607,1315
GMB,trawlers,2022,3717.4839793988845,80
MAC,trawlers,2022,889.3102955849355,19
PHL,trawlers,2023,22762.104478490994,442
GEO,trawlers,2017,16404.934649069073,1559
ROU,trawlers,2019,4117.294199751212,211
GNQ,trawlers,2018,269.8290076654331,261
SAU,trawlers,2019,2439.509983489315,751
SJM,trawlers,2017,4046.7979302171634,257
TTO,trawlers,2023,0.1303231199393956,1
MAR,trawlers,2017,8741.01882194621,521
JEY,trawlers,2022,19.644242209149986,26
AGO,trawlers,2021,38404.25851391932,781
ISR,trawlers,2022,219.230154646003,231
SJM,trawlers,2021,4876.977674216376,232
SVN,trawlers,2019,83.08088963920021,236
MOZ,trawlers,2021,6578.629315904556,239
FLK,trawlers,2018,3216.1363892508502,294
VNM,trawlers,2019,1829.3903701809372,1055
GGY,trawlers,2024,205.69111717557584,55
SYC,trawlers,2020,774.2371358337474,77
MUS,trawlers,2023,2073.061486507467,23
COL,trawlers,2020,48.74614263759686,15
GHA,trawlers,2022,40853.01764669528,665
SLE,trawlers,2018,1890.0149023656709,241
IRN,trawlers,2022,1199.3365135294569,147
PAK,trawlers,2024,920.1791771516922,180
SGP,trawlers,2024,24223.748761474133,9
IMN,trawlers,2018,170.167482831603,345
MUS,trawlers,2020,2551.1338045116454,47
SJM,trawlers,2023,3282.2238708047844,144
BHS,trawlers,2024,149.8505645071491,15
KEN,trawlers,2022,966.6952324319624,25
THA,trawlers,2018,1142.1598887728014,264
SPM,trawlers,2020,40.28562703567593,28
GMB,trawlers,2018,479.68416839065975,28
CPV,trawlers,2017,225.94617249488726,12
QAT,trawlers,2018,300.3760206494527,158
LBY,trawlers,2018,213.18736030872805,14
ATA,trawlers,2023,2914.0531250171803,52
SPM,trawlers,2017,81.39342338067868,14
CYM,trawlers,2019,440.526265445377,46
JPN,trawlers,2021,102092.40487646608,25931
MRT,trawlers,2017,14351.791421942224,665
NGA,trawlers,2017,2504.8017769208623,379
IMN,trawlers,2023,130.4579562328326,61
BES,trawlers,2018,11.557225929321644,2
MEX,trawlers,2020,2335.071193904428,72
MDV,trawlers,2021,791.4122540707341,23
ESP,trawlers,2022,147948.40666482638,111485
BHR,trawlers,2023,13427.602588719705,1287
KWT,trawlers,2023,311.1276027747146,14
ATA,trawlers,2017,552.24992228262,33
IRL,trawlers,2019,113739.3458598799,6700
GUY,trawlers,2023,137.09140972675507,7
SVN,trawlers,2020,168.33780090800514,354
VEN,trawlers,2020,199.23636572876674,44
GIB,trawlers,2019,2.461691319523831,23
COD,trawlers,2019,55.69758348227982,15
BHS,trawlers,2022,63.793481098898496,13
DEU,trawlers,2023,46715.083235486745,7698
IND,trawlers,2020,2296.697445246733,761
ARE,trawlers,2024,25482.69476161028,1163
NAM,trawlers,2017,45940.38024377782,651
SXM,trawlers,2018,1.7380527482736443,1
SYC,trawlers,2017,270.3240840797479,20
AUS,trawlers,2021,67779.55443813774,5348
JEY,trawlers,2020,15.977232874248413,47
IND,trawlers,2018,1830.7851756285586,495
GNQ,trawlers,2023,19.735932553019225,13
DOM,trawlers,2022,0.3434333877456334,2
KIR,trawlers,2017,23.084118091292556,1
TGO,trawlers,2022,4555.14866405513,115
TZA,trawlers,2021,449.2318909890766,2
USA,trawlers,2017,240974.67223759086,35614
GRD,trawlers,2023,21.883437699245974,10
LKA,trawlers,2018,122.8365951492278,4
GRC,trawlers,2021,24434.828457500502,14702
NOR,trawlers,2022,437273.8898054965,39636
GUY,trawlers,2020,4.617210568842545,1
OMN,trawlers,2017,2068.072886814579,15
GNQ,trawlers,2022,110.80001184260979,7
SOM,trawlers,2017,294.55508903497906,5
FRO,trawlers,2018,72732.80547154161,1708
GIB,trawlers,2020,2.090697798922739,31
THA,trawlers,2024,7763.8011763919485,2300
TTO,trawlers,2021,40.684952124985145,7
ALA,trawlers,2018,4.598713782977136,3
PRK,trawlers,2019,25.475184941100565,5
PNG,trawlers,2021,1944.9387671258676,49
CRI,trawlers,2023,0.4123442697209181,1
FIN,trawlers,2017,10058.662367675295,1274
MLT,trawlers,2024,14421.546757440932,1171
ISR,trawlers,2021,608.8135944043557,498
GRD,trawlers,2020,2.00255313556706,3
