from_country_iso3,to_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_trips
NAM,GHA,seismic_vessel,2024,510.975179,2
NAM,GHA,specialized_reefer,2017,294.787341,1
NAM,GHA,specialized_reefer,2018,2598.93981,6
NAM,GHA,specialized_reefer,2022,534.444494,1
NAM,GHA,specialized_reefer,2023,473.137633,1
NAM,GHA,supply_vessel,2017,221.516479,1
NAM,GHA,supply_vessel,2018,284.167868,2
NAM,GHA,supply_vessel,2021,341.582268,1
NAM,GHA,supply_vessel,2025,352.203156,1
NAM,GHA,tanker.chemical,2019,255.929147,1
NAM,GHA,tanker.chemical,2021,503.536629,1
NAM,GHA,tanker.oil,2017,1057.93817,1
NAM,GHA,trawlers,2022,369.003863,1
NAM,GHA,tug,2017,679.201648,2
NAM,GHA,tug,2019,335.207356,2
NAM,GHA,tug,2020,474.079314,2
NAM,GHA,tug,2022,171.567951,1
NAM,GIB,cargo.bulk_carrier,2018,618.702427,1
NAM,GIB,cargo.bulk_carrier,2020,1463.08341,2
NAM,GIB,cargo.bulk_carrier,2021,1870.84111,2
NAM,GIB,cargo.bulk_carrier,2022,940.381174,1
NAM,GIB,cargo.bulk_carrier,2023,1821.19094,2
NAM,GIB,cargo.bulk_carrier,2024,2251.80568,3
NAM,GIB,cargo.bulk_carrier,2025,7896.26788,7
NAM,GIB,cargo.container,2018,1615.41194,1
NAM,GIB,cargo.container,2024,13154.4889,4
NAM,GIB,cargo.container,2025,1118.80072,1
NAM,GIB,supply_vessel,2025,939.091305,1
NAM,GIB,tanker.chemical,2018,1166.71588,1
NAM,GIB,tanker.chemical,2019,1076.42163,1
NAM,GIB,tanker.chemical,2021,2121.35278,2
NAM,GIB,tanker.chemical,2022,1024.46091,1
NAM,GIB,tanker.chemical,2023,1248.25153,1
NAM,GIB,tanker.chemical,2024,952.830206,1
NAM,GIB,tanker.oil,2017,1220.70679,1
NAM,GIB,tanker.oil,2018,1304.32082,1
NAM,GIB,tanker.oil,2023,476.657811,1
NAM,GIB,tanker.oil,2024,1558.9515,1
NAM,GIB,tanker.oil,2025,374.834258,1
NAM,GIB,trawlers,2025,283.049155,1
NAM,GIN,cargo.bulk_carrier,2017,3077.30858,3
NAM,GIN,cargo.bulk_carrier,2019,484.534232,1
NAM,GIN,cargo.bulk_carrier,2024,356.829496,1
NAM,GIN,cargo.bulk_carrier,2025,2244.02471,3
NAM,GIN,cargo.container,2017,17298.5813,23
NAM,GIN,cargo.container,2024,1024.84541,2
NAM,GIN,cargo.general,2025,195.775322,1
NAM,GIN,cargo.ro_ro,2025,410.913473,1
NAM,GIN,seismic_vessel,2022,182.677061,1
NAM,GIN,tanker.liquefied_gas,2024,642.332789,1
NAM,GIN,tug,2023,199.030599,1
NAM,GLP,passenger,2021,23.0504018,1
NAM,GLP,passenger,2024,58.940744,1
NAM,GMB,cargo.bulk_carrier,2025,669.215374,1
NAM,GMB,passenger,2018,55.4272981,1
NAM,GMB,passenger,2023,14.8738418,1
NAM,GMB,passenger,2024,1967.06026,2
NAM,GNB,cargo.bulk_carrier,2025,1157.01177,2
NAM,GNB,cargo.general,2019,446.742351,1
NAM,GNB,cargo.general,2020,583.389465,1
NAM,GNQ,cargo.bulk_carrier,2018,438.365443,1
NAM,GNQ,cargo.bulk_carrier,2020,306.993495,1
NAM,GNQ,cargo.bulk_carrier,2021,493.04667,1
NAM,GNQ,cargo.general,2017,45.7674159,1
NAM,GNQ,cargo.general,2019,253.139578,1
NAM,GNQ,cargo.general,2023,209.687606,1
NAM,GNQ,cargo.general,2025,185.304512,1
NAM,GNQ,dive_vessel,2018,621.772276,1
NAM,GNQ,dive_vessel,2020,386.920812,1
NAM,GNQ,passenger,2023,88.2683523,1
NAM,GNQ,passenger,2025,185.715209,1
NAM,GNQ,seismic_vessel,2017,743.812538,1
NAM,GNQ,supply_vessel,2022,227.635668,1
NAM,GNQ,tanker.liquefied_gas,2017,2535.56089,1
NAM,GNQ,tanker.liquefied_gas,2020,1680.04515,1
NAM,GNQ,tanker.liquefied_gas,2023,4241.54368,3
NAM,GNQ,tanker.liquefied_gas,2024,2150.25906,1
NAM,GNQ,tanker.liquefied_gas,2025,3634.15965,1
NAM,GNQ,tanker.oil,2019,704.649354,1
NAM,GNQ,tanker.oil,2025,653.618157,1
NAM,GNQ,tug,2023,96.6976472,1
NAM,GRC,cargo.container,2024,2695.57946,1
NAM,GRC,tug,2017,638.633519,1
NAM,GRD,passenger,2017,28.4513411,1
NAM,GRD,passenger,2023,6.59596861,1
NAM,GRD,passenger,2024,274.418187,1
NAM,GRD,passenger,2025,19.6901395,1
NAM,GRL,passenger,2024,82.0733207,1
NAM,GUF,passenger,2024,161.221039,1
NAM,GUF,supply_vessel,2018,1322.23148,1
NAM,GUY,seismic_vessel,2022,417.168114,1
NAM,GUY,supply_vessel,2020,721.883806,1
NAM,GUY,supply_vessel,2025,2013.66329,2
NAM,GUY,tug,2021,946.052792,1
NAM,HRV,tanker.oil,2025,2293.19051,1
NAM,IDN,cargo.bulk_carrier,2022,947.30007,1
NAM,IDN,cargo.bulk_carrier,2024,963.820795,1
NAM,IDN,cargo.bulk_carrier,2025,4738.90512,5
NAM,IDN,cargo.container,2018,2123.98408,1
NAM,IDN,cargo.container,2021,7020.51223,2
NAM,IDN,cargo.container,2024,15752.6719,4
NAM,IDN,cargo.general,2019,1185.19314,1
NAM,IDN,cargo.general,2022,833.767254,1
NAM,IDN,cargo.general,2024,1760.86476,2
NAM,IDN,cargo.general,2025,669.978937,1
NAM,IDN,drifting_longlines,2023,567.197879,3
NAM,IDN,drifting_longlines,2025,202.677722,1
NAM,IDN,seismic_vessel,2018,620.387654,1
NAM,IDN,supply_vessel,2023,1389.4642,1
NAM,IDN,tanker.chemical,2018,1941.8316,1
NAM,IDN,tanker.chemical,2024,1622.23115,1
NAM,IDN,tanker.liquefied_gas,2018,2852.49125,1
NAM,IDN,tanker.liquefied_gas,2024,2009.21357,1
NAM,IDN,tanker.oil,2019,5581.40156,1
NAM,IDN,tanker.oil,2020,2625.06469,1
NAM,IDN,tanker.oil,2025,3614.33148,1
NAM,IDN,tug,2020,0.197368356,1
NAM,IDN,tug,2021,1221.35547,1
NAM,IDN,tug,2023,361.451096,1
NAM,IND,cargo.bulk_carrier,2021,1143.54632,1
NAM,IND,cargo.bulk_carrier,2024,12865.5758,14
NAM,IND,cargo.bulk_carrier,2025,41099.0648,43
NAM,IND,cargo.container,2021,2062.43283,1
NAM,IND,cargo.container,2023,5062.44578,1
NAM,IND,cargo.container,2024,14383.0535,6
NAM,IND,cargo.container,2025,13245.0934,4
NAM,IND,cargo.general,2018,1287.91398,1
NAM,IND,cargo.general,2020,668.431097,1
NAM,IND,cargo.general,2021,724.907737,2
NAM,IND,cargo.general,2024,1869.79505,4
NAM,IND,cargo.general,2025,186.362973,1
NAM,IND,cargo.ro_ro,2022,1562.8041,1
NAM,IND,cargo.ro_ro,2024,2061.66001,1
NAM,IND,cargo.ro_ro,2025,2260.70919,1
NAM,IND,seismic_vessel,2020,522.548044,1
NAM,IND,specialized_reefer,2023,585.159318,1
NAM,IND,specialized_reefer,2024,845.722754,1
NAM,IND,tanker.chemical,2017,2679.63121,2
NAM,IND,tanker.chemical,2018,1243.06076,1
NAM,IND,tanker.chemical,2019,999.401266,1
NAM,IND,tanker.chemical,2021,4336.85295,3
NAM,IND,tanker.chemical,2022,1728.29914,1
NAM,IND,tanker.chemical,2023,5036.17097,4
NAM,IND,tanker.chemical,2024,9779.48172,7
NAM,IND,tanker.chemical,2025,8814.03096,7
NAM,IND,tanker.liquefied_gas,2017,5554.25295,1
NAM,IND,tanker.liquefied_gas,2019,20436.2172,4
NAM,IND,tanker.liquefied_gas,2020,10615.1592,2
NAM,IND,tanker.liquefied_gas,2023,3717.60545,1
NAM,IND,tanker.liquefied_gas,2024,17950.9029,3
NAM,IND,tanker.liquefied_gas,2025,6443.90824,2
NAM,IND,tanker.oil,2017,1386.33968,1
NAM,IND,tanker.oil,2018,1600.46197,1
NAM,IND,tanker.oil,2019,1552.99968,1
NAM,IND,tanker.oil,2021,4459.74873,2
NAM,IND,tanker.oil,2024,7250.4248,4
NAM,IND,tanker.oil,2025,7110.49347,3
NAM,IND,tug,2017,299.671857,1
NAM,IND,tug,2019,259.684433,1
NAM,IND,tug,2021,389.320701,1
NAM,IRL,cargo.ro_ro,2020,1312.56375,1
NAM,IRL,passenger,2017,62.2681005,1
NAM,IRL,seismic_vessel,2023,557.724935,1
NAM,IRN,cargo.bulk_carrier,2025,1316.67377,1
NAM,ISL,passenger,2025,876.70339,1
NAM,ISR,cargo.general,2024,332.598762,1
NAM,ITA,cargo.bulk_carrier,2019,1455.35027,1
NAM,ITA,cargo.bulk_carrier,2021,2662.42348,2
NAM,ITA,cargo.bulk_carrier,2022,1443.19238,2
NAM,ITA,cargo.bulk_carrier,2023,878.949594,1
NAM,ITA,cargo.bulk_carrier,2025,965.258399,1
NAM,ITA,cargo.general,2017,623.140507,1
NAM,ITA,cargo.general,2022,929.305064,1
NAM,ITA,cargo.general,2023,1333.50144,1
NAM,ITA,passenger,2023,9.24869276,1
NAM,ITA,tanker.chemical,2021,1295.76854,1
NAM,ITA,tanker.chemical,2024,1352.57137,1
NAM,ITA,tanker.chemical,2025,1923.75392,1
NAM,ITA,tanker.liquefied_gas,2024,55404.8919,2
NAM,ITA,tanker.oil,2024,1345.1564,1
NAM,JAM,cargo.general,2024,468.314737,1
NAM,JPN,seismic_vessel,2019,8.98267604,1
NAM,JPN,tanker.liquefied_gas,2024,5263.00882,1
NAM,KEN,cargo.bulk_carrier,2018,1089.14795,1
NAM,KEN,cargo.bulk_carrier,2021,449.251005,1
NAM,KEN,cargo.container,2024,2116.25575,1
NAM,KEN,cargo.ro_ro,2018,910.540406,1
NAM,KEN,dredge_non_fishing,2025,1011.84509,1
NAM,KEN,drifting_longlines,2018,232.859248,2
NAM,KEN,drifting_longlines,2019,71.9188118,1
NAM,KEN,seismic_vessel,2019,339.898123,1
NAM,KOR,cargo.general,2023,617.414319,1
NAM,KOR,cargo.general,2024,1425.59054,1
NAM,KOR,cargo.general,2025,1274.17099,1
NAM,KOR,cargo.ro_ro,2021,1783.04515,1
NAM,KOR,cargo.ro_ro,2025,4474.94242,1
NAM,KOR,tanker.liquefied_gas,2018,7802.64031,1
NAM,KOR,tanker.liquefied_gas,2024,16059.3803,2
NAM,KOR,tanker.oil,2019,2097.93391,1
NAM,KOR,tanker.oil,2024,2026.24019,1
NAM,KOR,tanker.oil,2025,3348.8065,1
NAM,KOR,trawlers,2017,829.56817,1
NAM,KWT,tanker.chemical,2022,1640.38896,1
NAM,KWT,tanker.chemical,2024,1742.68157,1
NAM,KWT,tanker.liquefied_gas,2020,6789.85103,1
NAM,KWT,tanker.oil,2022,3814.04291,2
NAM,KWT,tanker.oil,2024,2318.26456,1
NAM,LBR,cargo.bulk_carrier,2023,399.022867,1
NAM,LBR,cargo.bulk_carrier,2024,644.673704,2
NAM,LBR,cargo.bulk_carrier,2025,1514.33173,3
NAM,LBR,cargo.general,2021,476.452809,1
NAM,LBR,cargo.general,2022,182.99777,1
NAM,LBR,cargo.general,2024,257.79017,1
NAM,LBR,cargo.general,2025,939.907282,3
NAM,LBR,specialized_reefer,2017,350.263227,1
NAM,LBR,tanker.chemical,2025,715.995107,1
NAM,LBR,tug,2021,234.734671,1
NAM,LKA,cargo.bulk_carrier,2024,799.544959,1
NAM,LKA,cargo.bulk_carrier,2025,3799.68083,4
NAM,LKA,cargo.container,2017,4480.93753,2
NAM,LKA,cargo.container,2018,6721.84508,3
NAM,LKA,cargo.container,2020,22139.7154,10
NAM,LKA,cargo.container,2021,4631.47744,2
NAM,LKA,cargo.container,2022,18644.873,7
NAM,LKA,cargo.container,2023,39522.8477,19
NAM,LKA,cargo.container,2024,17334.5397,6
NAM,LKA,cargo.container,2025,76688.7469,23
NAM,LKA,cargo.general,2023,803.779773,1
NAM,LKA,cargo.general,2024,908.1099,1
NAM,LKA,cargo.ro_ro,2020,3915.85468,2
NAM,LKA,seismic_vessel,2024,641.874374,1
NAM,LKA,tanker.chemical,2024,1133.08162,1
NAM,LKA,tug,2021,394.471618,1
NAM,LKA,tug,2024,797.646705,1
NAM,MAR,cargo.bulk_carrier,2025,1839.90995,2
NAM,MAR,cargo.container,2024,12740.8648,5
NAM,MAR,cargo.container,2025,6009.63745,2
NAM,MAR,cargo.general,2024,314.948136,1
NAM,MAR,passenger,2024,3608.20484,2
NAM,MAR,tanker.chemical,2024,919.59034,1
NAM,MAR,tanker.liquefied_gas,2025,941.810121,1
NAM,MDG,cargo.bulk_carrier,2017,302.341329,1
NAM,MDG,cargo.container,2017,1118.65273,1
NAM,MDG,cargo.general,2024,353.803893,1
NAM,MDG,container_reefer,2023,1591.82356,1
NAM,MDG,passenger,2020,30.685415,1
NAM,MDG,tanker.chemical,2024,599.6441,1
NAM,MDV,supply_vessel,2021,368.614295,1
NAM,MDV,tanker.liquefied_gas,2025,1697.80571,1
NAM,MEX,cargo.bulk_carrier,2025,2613.84993,2
NAM,MEX,cargo.general,2024,1477.83572,1
NAM,MEX,cargo.general,2025,1529.08975,1
NAM,MEX,dive_vessel,2024,1006.96371,1
NAM,MEX,tanker.chemical,2024,1859.84157,1
NAM,MLT,seismic_vessel,2023,2.65087393,1
NAM,MLT,seismic_vessel,2025,654.72622,1
NAM,MLT,tug,2024,462.797354,1
NAM,MMR,cargo.bulk_carrier,2018,818.704567,1
NAM,MOZ,cargo.bulk_carrier,2018,269.570588,1
NAM,MOZ,cargo.bulk_carrier,2019,371.826588,1
NAM,MOZ,cargo.bulk_carrier,2022,1657.09711,6
NAM,MOZ,cargo.bulk_carrier,2023,819.018771,3
NAM,MOZ,cargo.bulk_carrier,2024,1834.61539,6
NAM,MOZ,cargo.bulk_carrier,2025,940.408517,3
NAM,MOZ,cargo.container,2019,977.313745,2
NAM,MOZ,cargo.container,2020,904.754135,2
NAM,MOZ,cargo.container,2024,715.040952,1
NAM,MOZ,cargo.container,2025,446.178078,1
NAM,MOZ,cargo.general,2017,25.0997097,1
NAM,MOZ,cargo.general,2018,117.461604,1
NAM,MOZ,cargo.general,2021,198.743036,1
NAM,MOZ,cargo.general,2022,727.120349,6
NAM,MOZ,cargo.general,2023,921.397209,6
NAM,MOZ,cargo.general,2024,613.030947,2
NAM,MOZ,cargo.general,2025,618.74072,3
NAM,MOZ,cargo.refrigerated,2018,1141.49406,3
NAM,MOZ,cargo.refrigerated,2019,632.986431,2
NAM,MOZ,cargo.ro_ro,2024,612.946501,1
NAM,MOZ,container_reefer,2017,566.100814,1
NAM,MOZ,container_reefer,2020,1641.45181,2
NAM,MOZ,container_reefer,2021,1202.52557,2
NAM,MOZ,container_reefer,2024,557.172029,1
NAM,MOZ,dive_vessel,2021,384.272807,1
NAM,MOZ,passenger,2021,93.8153995,1
NAM,MOZ,patrol_vessel,2019,383.605889,1
NAM,MOZ,patrol_vessel,2024,2.68865133,1
NAM,MOZ,specialized_reefer,2017,3928.66395,13
NAM,MOZ,specialized_reefer,2018,3051.73409,12
NAM,MOZ,specialized_reefer,2019,3790.12919,12
NAM,MOZ,specialized_reefer,2020,1683.04557,7
NAM,MOZ,specialized_reefer,2021,981.082689,2
NAM,MOZ,specialized_reefer,2022,1043.45533,4
NAM,MOZ,specialized_reefer,2023,287.283407,1
NAM,MOZ,specialized_reefer,2025,509.202918,2
NAM,MOZ,supply_vessel,2021,660.437111,2
NAM,MOZ,supply_vessel,2022,327.270234,1
NAM,MOZ,tanker.chemical,2017,3507.43672,8
NAM,MOZ,tanker.chemical,2018,1255.93192,3
NAM,MOZ,tanker.chemical,2019,1291.2644,3
NAM,MOZ,tanker.chemical,2020,379.70825,1
NAM,MOZ,tanker.chemical,2021,1518.13044,3
NAM,MOZ,tanker.chemical,2022,1365.0835,3
NAM,MOZ,tanker.chemical,2023,2500.36481,4
NAM,MOZ,tanker.chemical,2024,1435.46441,3
NAM,MOZ,tanker.chemical,2025,2975.67019,5
NAM,MOZ,tanker.liquefied_gas,2018,567.402447,1
NAM,MOZ,tanker.oil,2018,902.543429,2
NAM,MOZ,tanker.oil,2022,2128.19758,1
NAM,MOZ,trawlers,2021,12.6522053,1
NAM,MOZ,trawlers,2022,72.8144398,1
NAM,MOZ,tug,2019,70.1087661,1
NAM,MOZ,tug,2020,66.0265039,1
NAM,MOZ,tug,2021,151.128204,1
NAM,MOZ,tug,2022,262.780425,1
NAM,MRT,cargo.container,2017,965.175312,1
NAM,MRT,cargo.general,2017,627.133844,2
NAM,MRT,cargo.general,2018,87.3250883,1
NAM,MRT,cargo.general,2022,465.457535,1
NAM,MRT,cargo.general,2024,214.192907,1
NAM,MRT,cargo.general,2025,412.577409,1
NAM,MRT,passenger,2021,113.891815,1
NAM,MRT,trawlers,2018,412.685457,1
NAM,MRT,trawlers,2019,1074.65343,2
NAM,MRT,trawlers,2020,675.420679,3
NAM,MRT,trawlers,2024,1494.61974,3
NAM,MTQ,cargo.bulk_carrier,2019,769.847033,1
NAM,MTQ,cargo.container,2017,1417.47253,1
NAM,MTQ,passenger,2017,187.397322,1
NAM,MTQ,passenger,2024,56.0122504,1
NAM,MUS,cargo.bulk_carrier,2017,174.826153,1
NAM,MUS,cargo.bulk_carrier,2019,755.556424,1
NAM,MUS,cargo.bulk_carrier,2021,554.886795,1
NAM,MUS,cargo.bulk_carrier,2022,526.485451,1
NAM,MUS,cargo.bulk_carrier,2023,1073.70076,2
NAM,MUS,cargo.bulk_carrier,2024,3736.55431,8
NAM,MUS,cargo.bulk_carrier,2025,2922.51407,7
NAM,MUS,cargo.container,2018,2476.54123,2
NAM,MUS,cargo.container,2019,1243.03426,1
NAM,MUS,cargo.container,2020,3057.62653,2
NAM,MUS,cargo.container,2021,5355.06888,3
NAM,MUS,cargo.container,2022,2254.79882,2
NAM,MUS,cargo.container,2024,2026.69372,1
NAM,MUS,cargo.container,2025,8344.21829,8
NAM,MUS,cargo.general,2017,420.451636,1
NAM,MUS,cargo.general,2020,460.192471,2
NAM,MUS,cargo.general,2021,931.186693,1
NAM,MUS,cargo.general,2022,449.300769,1
NAM,MUS,cargo.general,2025,1716.82672,5
NAM,MUS,cargo.ro_ro,2018,1538.17997,1
NAM,MUS,cargo.ro_ro,2021,873.485662,1
NAM,MUS,dive_vessel,2020,484.567273,1
NAM,MUS,dredge_non_fishing,2021,396.087539,1
NAM,MUS,dredge_non_fishing,2025,495.109303,2
NAM,MUS,drifting_longlines,2021,395.808757,1
NAM,MUS,drifting_longlines,2023,1007.02895,2
NAM,MUS,drifting_longlines,2024,1112.07012,2
NAM,MUS,other_not_fishing,2017,647.389784,2
NAM,MUS,other_not_fishing,2019,501.579134,1
NAM,MUS,other_not_fishing,2020,717.443132,1
NAM,MUS,other_not_fishing,2022,1067.0031,2
NAM,MUS,other_not_fishing,2023,650.236613,1
NAM,MUS,other_not_fishing,2024,239.355344,1
NAM,MUS,other_not_fishing,2025,1002.95655,2
NAM,MUS,passenger,2017,92.1043948,1
NAM,MUS,passenger,2019,624.824039,1
NAM,MUS,passenger,2022,669.836413,1
NAM,MUS,passenger,2024,4406.8549,4
NAM,MUS,seismic_vessel,2024,284.13649,1
NAM,MUS,specialized_reefer,2017,252.626824,1
NAM,MUS,specialized_reefer,2018,1113.47939,2
NAM,MUS,specialized_reefer,2019,404.439714,1
NAM,MUS,specialized_reefer,2022,670.972897,1
NAM,MUS,supply_vessel,2017,726.915547,3
NAM,MUS,supply_vessel,2018,763.83672,1
NAM,MUS,supply_vessel,2019,642.693506,2
NAM,MUS,supply_vessel,2021,302.972524,1
NAM,MUS,tanker.chemical,2017,289.535073,1
NAM,MUS,tanker.chemical,2019,588.411633,1
NAM,MUS,tanker.chemical,2023,1447.70286,2
NAM,MUS,tanker.chemical,2024,1233.43366,2
NAM,MUS,tanker.chemical,2025,360.173574,2
NAM,MUS,tanker.liquefied_gas,2025,2299.19588,1
NAM,MUS,tanker.oil,2017,649.127658,2
NAM,MUS,tanker.oil,2018,402.925869,1
NAM,MUS,tanker.oil,2019,900.572885,1
NAM,MUS,tanker.oil,2025,3525.13694,3
NAM,MUS,trawlers,2025,177.316214,1
NAM,MUS,tug,2017,469.589004,3
NAM,MUS,tug,2018,122.944594,1
NAM,MUS,tug,2019,315.556957,2
NAM,MUS,tug,2020,463.329177,2
NAM,MUS,tug,2021,269.863268,2
NAM,MUS,tug,2022,242.686107,2
NAM,MUS,tug,2024,375.305826,1
NAM,MUS,tug,2025,768.356988,1
NAM,MYS,cargo.bulk_carrier,2017,964.912493,1
NAM,MYS,cargo.bulk_carrier,2018,981.55149,1
NAM,MYS,cargo.bulk_carrier,2019,1699.49515,2
NAM,MYS,cargo.bulk_carrier,2022,692.840114,1
NAM,MYS,cargo.bulk_carrier,2024,9587.02295,9
NAM,MYS,cargo.bulk_carrier,2025,4082.41215,4
NAM,MYS,cargo.container,2017,65709.6183,30
NAM,MYS,cargo.container,2018,75962.4556,35
NAM,MYS,cargo.container,2019,53511.949,25
NAM,MYS,cargo.container,2020,50226.4791,20
NAM,MYS,cargo.container,2021,69319.0797,25
NAM,MYS,cargo.container,2022,69453.7393,31
NAM,MYS,cargo.container,2023,78955.6263,31
NAM,MYS,cargo.container,2024,166090.129,40
NAM,MYS,cargo.container,2025,184572.581,46
NAM,MYS,cargo.general,2019,2024.13793,2
NAM,MYS,cargo.general,2022,3406.47599,1
NAM,MYS,cargo.general,2023,943.934422,1
NAM,MYS,cargo.general,2025,2336.63681,2
NAM,MYS,cargo.ro_ro,2018,1679.31208,1
NAM,MYS,cargo.ro_ro,2020,1744.62487,1
NAM,MYS,cargo.ro_ro,2025,9097.88681,4
NAM,MYS,dredge_non_fishing,2024,1835.50494,1
NAM,MYS,drifting_longlines,2023,454.58269,2
NAM,MYS,other_not_fishing,2021,523.905031,1
NAM,MYS,seismic_vessel,2021,753.403747,1
NAM,MYS,seismic_vessel,2025,2855.31252,2
NAM,MYS,specialized_reefer,2017,853.454147,1
NAM,MYS,squid_jigger,2020,827.265479,1
NAM,MYS,tanker.chemical,2024,4551.59627,3
NAM,MYS,tanker.chemical,2025,7918.67376,5
NAM,MYS,tanker.liquefied_gas,2018,5792.67934,1
NAM,MYS,tanker.liquefied_gas,2019,3395.61237,1
NAM,MYS,tanker.liquefied_gas,2024,7620.18804,2
NAM,MYS,tanker.liquefied_gas,2025,14583.6309,4
NAM,MYS,tanker.oil,2019,1064.04287,1
NAM,MYS,tanker.oil,2020,2159.11476,1
NAM,MYS,tanker.oil,2022,2023.06561,1
NAM,MYS,tanker.oil,2024,11219.6951,4
NAM,MYS,tanker.oil,2025,4834.59169,2
NAM,MYS,trawlers,2025,164.005379,1
NAM,MYS,tug,2019,1794.33461,1
NAM,MYS,tug,2021,1026.53754,1
NAM,MYS,tug,2024,2918.81338,1
NAM,NAM,cargo.bulk_carrier,2017,318.760038,6
NAM,NAM,cargo.bulk_carrier,2018,503.066263,7
NAM,NAM,cargo.bulk_carrier,2019,566.433335,8
NAM,NAM,cargo.bulk_carrier,2020,46.8220076,2
NAM,NAM,cargo.bulk_carrier,2021,137.562285,4
NAM,NAM,cargo.bulk_carrier,2022,114.220038,3
NAM,NAM,cargo.bulk_carrier,2023,4115.27471,39
NAM,NAM,cargo.bulk_carrier,2024,1264.62917,18
NAM,NAM,cargo.bulk_carrier,2025,428.865333,13
NAM,NAM,cargo.container,2017,245.108508,7
NAM,NAM,cargo.container,2018,408.102583,7
NAM,NAM,cargo.container,2019,302.072138,7
NAM,NAM,cargo.container,2020,151.543345,6
NAM,NAM,cargo.container,2021,142.241826,6
NAM,NAM,cargo.container,2023,33.9774532,2
NAM,NAM,cargo.container,2024,9.07651309,3
NAM,NAM,cargo.container,2025,141.319909,10
NAM,NAM,cargo.general,2017,10993.228,79
NAM,NAM,cargo.general,2018,9416.29551,61
NAM,NAM,cargo.general,2019,1832.66539,51
NAM,NAM,cargo.general,2020,4399.50206,48
NAM,NAM,cargo.general,2021,2435.63961,44
NAM,NAM,cargo.general,2022,814.545166,39
NAM,NAM,cargo.general,2023,1070.82364,26
NAM,NAM,cargo.general,2024,2015.70275,54
NAM,NAM,cargo.general,2025,1269.86911,49
NAM,NAM,cargo.ro_ro,2017,1.87188498,1
NAM,NAM,cargo.ro_ro,2018,3.25774886,1
NAM,NAM,cargo.ro_ro,2020,41.4337125,1
NAM,NAM,cargo.ro_ro,2021,93.726021,1
NAM,NAM,cargo.ro_ro,2022,1.36977993,1
NAM,NAM,cargo.ro_ro,2023,10.9522635,1
NAM,NAM,cargo.ro_ro,2024,1.16493544,1
NAM,NAM,cargo.ro_ro,2025,86.6074586,2
NAM,NAM,dive_vessel,2017,101.244569,3
NAM,NAM,dive_vessel,2018,510.033514,5
NAM,NAM,dive_vessel,2019,12.0004416,2
NAM,NAM,dive_vessel,2020,22.77944,3
NAM,NAM,dive_vessel,2021,433.415627,5
NAM,NAM,dive_vessel,2022,824.018981,13
NAM,NAM,dive_vessel,2023,2423.66807,30
NAM,NAM,dive_vessel,2024,2480.0458,41
NAM,NAM,dive_vessel,2025,4331.16006,51
NAM,NAM,dredge_non_fishing,2024,1095.585,57
NAM,NAM,dredge_non_fishing,2025,129.459628,41
NAM,NAM,drifting_longlines,2017,6012.73105,72
NAM,NAM,drifting_longlines,2018,14727.3875,106
NAM,NAM,drifting_longlines,2019,17185.9248,136
NAM,NAM,drifting_longlines,2020,20498.7248,140
NAM,NAM,drifting_longlines,2021,26898.6542,212
NAM,NAM,drifting_longlines,2022,26025.9833,194
NAM,NAM,drifting_longlines,2023,23030.8714,160
NAM,NAM,drifting_longlines,2024,15201.3608,123
NAM,NAM,drifting_longlines,2025,13282.1781,106
NAM,NAM,driftnets,2017,388.080168,33
NAM,NAM,driftnets,2018,471.277299,37
NAM,NAM,driftnets,2019,502.792296,38
NAM,NAM,driftnets,2020,396.411989,30
NAM,NAM,driftnets,2021,409.142463,29
NAM,NAM,driftnets,2022,481.481495,36
NAM,NAM,driftnets,2023,352.950791,34
NAM,NAM,driftnets,2024,416.220367,37
NAM,NAM,driftnets,2025,232.884772,21
NAM,NAM,other_not_fishing,2017,203.924976,6
NAM,NAM,other_not_fishing,2018,1339.87747,7
NAM,NAM,other_not_fishing,2019,459.539944,3
NAM,NAM,other_not_fishing,2020,1869.62731,11
NAM,NAM,other_not_fishing,2021,2211.82995,11
NAM,NAM,other_not_fishing,2022,3027.09979,15
NAM,NAM,other_not_fishing,2023,1866.66839,5
NAM,NAM,other_not_fishing,2024,1759.32648,16
NAM,NAM,other_not_fishing,2025,1657.22838,5
NAM,NAM,passenger,2017,1619.20303,131
NAM,NAM,passenger,2018,1507.04744,260
NAM,NAM,passenger,2019,1140.95478,194
NAM,NAM,passenger,2020,1871.14539,35
NAM,NAM,passenger,2021,357.253953,36
NAM,NAM,passenger,2022,3454.58743,154
NAM,NAM,passenger,2023,5969.13818,106
NAM,NAM,passenger,2024,3274.05022,137
NAM,NAM,passenger,2025,11080.951,119
NAM,NAM,patrol_vessel,2017,79.4930169,10
NAM,NAM,patrol_vessel,2018,41.2407038,6
NAM,NAM,patrol_vessel,2019,3.01645026,2
NAM,NAM,patrol_vessel,2020,10.8629941,7
NAM,NAM,patrol_vessel,2021,47.8243078,23
NAM,NAM,patrol_vessel,2022,1.62490043,1
NAM,NAM,patrol_vessel,2023,3.1827379,2
NAM,NAM,patrol_vessel,2024,0.20463373,1
NAM,NAM,patrol_vessel,2025,43.1766218,11
NAM,NAM,pole_and_line,2017,261.293371,1
NAM,NAM,pole_and_line,2018,521.595679,6
NAM,NAM,pole_and_line,2019,330.896863,4
NAM,NAM,pole_and_line,2020,292.292189,4
