year,lon_bin,lat_bin,emissions_co2_total_mt,emissions_ch4_total_mt,emissions_n2o_total_mt,emissions_nox_total_mt,emissions_sox_total_mt,emissions_co_total_mt,emissions_vocs_total_mt,emissions_pm2_5_total_mt,emissions_pm10_total_mt
2025,173,-25,293.6853182242049,0.005235562807450504,0.015458422778463142,6.365391290044087,0.45509556671484697,0.2794029848146982,0.29726746201094184,0.184865536214227,0.2009408002328554
2025,68,-25,4011.2632165682257,0.06765539377658661,0.20891755610436802,89.32048306604621,6.10928228238718,3.663867017623123,4.102711177668022,2.474148678582883,2.689292041937916
2025,-77,-25,4582.566708610997,0.07651174151461265,0.24349553333056384,101.9689255731564,6.885870698950764,4.161022501537788,4.6250515028777945,2.838838219741056,3.0856937171098426
2025,158,-25,3692.491540173992,0.0666355737762381,0.19393164200801016,80.10000614421222,5.721132067587582,3.545689597723586,3.867857823149944,2.329064819881234,2.5315921955230807
2025,-32,-25,11371.888868541591,0.19986820838326885,0.601064225975006,268.2061881191768,17.625615916237003,10.756713121726332,12.272455121662436,7.301050483829219,7.935924438944806
2025,-118,-25,715.1480308669999,0.012581891525314966,0.038324081056012003,17.06286780710994,1.1084427913153672,0.6788919550892236,0.7663168654432412,0.4627380315417927,0.5029761212410789
2025,62,-25,4748.104229475876,0.08001771958240551,0.24997242568786257,107.08226905669135,7.231993507279571,4.342058860583007,4.839563601892244,2.9514102233627884,3.2080545906117264
2025,-166,-25,313.7031784246544,0.005293572701963614,0.016390555727367726,6.412592276509006,0.4858320747282382,0.28556646793655355,0.28693032365080073,0.190334369137567,0.20688518384518154
2025,-161,-25,583.5232126938514,0.01026399243263882,0.031062746460056707,13.506448770285784,0.9041938401442016,0.5539200124401705,0.60850414189773006,0.37505398055593697,0.40766737016949667
2025,3,-25,12671.882864496338,0.22213497711926616,0.6718792501066915,303.0544939234393,19.614854670170942,11.979826279284508,13.547556641006636,8.132978620068931,8.840194152248834
2025,-151,-25,1018.9025599914713,0.01780668801373189,0.05383088485263415,25.82648984992058,1.5790275977222419,0.9606952598346811,1.073474444194947,0.6505112953919803,0.7070774949912828
2025,177,-25,1202.6217761528071,0.019655076656769865,0.06233008934181566,23.996632686362922,1.7895459145379873,1.063066862997717,1.1216370351682132,0.7041715380327112,0.7654038456877295
2025,-30,-25,11342.893855487977,0.19883000511998628,0.6023791214107109,268.25085832509524,17.572568917602023,10.731221244502766,12.220080122262912,7.3055614622537215,7.940827676362739
2025,-179,-25,270.5357511152679,0.00467708762904045,0.014038283218217809,5.691325912851794,0.419311113453325,0.2484687141458255,0.2631489547461883,0.16402254082624484,0.17828537046330958
2025,67,-25,4560.109945543031,0.07734252685777297,0.23861310258249163,102.06028618700942,6.97858596746191,4.188395154104339,4.676648414560171,2.8348463682009433,3.081354748044504
2025,82,-25,1640.6417687551218,0.028638775470440418,0.08642127196770219,38.50788958828981,2.542717912436247,1.5457296908616458,1.7434582344464598,1.0465355260152653,1.137538615233984
2025,12,-25,35200.55192539267,0.5947598425705478,1.8633380885400843,778.5027089083069,53.2687717006672,32.16009693834718,36.17623770561247,21.726997758328423,23.616301911226543
2025,-107,-25,823.1931868515728,0.01456054048065927,0.04411942617056039,20.71328700793613,1.2758833049031117,0.7860833914202552,0.8918331788052349,0.5357666966626932,0.5823551050681446
2025,-6,-25,35265.05956688473,0.5975562573148413,1.8725244063601447,802.2507725991452,53.605699999215126,32.441479428866515,36.53474054494524,22.124070632771595,24.04790286170824
2025,1,-25,12886.342372109864,0.2267396042202684,0.6846030734726831,299.25832185386975,19.898781247335826,12.190643775422238,13.733243224682141,8.234395657203441,8.950430062177656
2025,58,-25,8491.477391834613,0.14104716342149118,0.4459252746631665,188.83142952603222,12.900934022527764,7.657078969487247,8.497607415266135,5.214013561936428,5.667406045583073
2025,78,-25,2250.0691082711637,0.03919836233244726,0.11893651853772279,52.6870250721742,3.487255988040936,2.116919185225914,2.3883958431575953,1.438703318845391,1.563807955266729
2025,-39,-25,27424.077994754014,0.484191116173506,1.4518564201932618,639.2692533596929,42.42565000112622,26.021344319488193,29.597102056280495,17.569627588967354,19.097421292355815
2025,164,-25,5909.361918436345,0.10291930289103365,0.3113914510851835,131.65626271301358,9.154846984574892,5.549396688138916,5.889585035511587,3.7305064822816076,4.054898350306095
2025,-129,-25,565.1765839800555,0.009111136325554482,0.029418904436970747,11.189914263712154,0.877000199763635,0.4856865334662676,0.4805456797065832,0.3198219597209426,0.347632564914068
2025,-149,-25,685.9588302074887,0.011783428536614324,0.03596543915591795,15.919925153651134,1.0627219452825984,0.636323308420347,0.6794389982712103,0.4290771495270485,0.4663882060076613
