year,vessel_class,registry_type,length_bin,emissions_co2_mt,distance_travelled_nm,vessel_hours,n_unique_vessels
2015,research,other_registry,75-100m,382.380132,5.20005284,2368.99167,1
2015,seismic_vessel,imo,0-25m,1416.47411,11075.4496,8399.98444,4
2015,seismic_vessel,imo,100-125m,185494.014,948586.36,362114.788,63
2015,seismic_vessel,imo,125-150m,47565.9434,180380.902,85924.7519,14
2015,seismic_vessel,imo,150-175m,13073.7423,79195.8355,27405.8681,4
2015,seismic_vessel,imo,175-200m,16151.8102,45046.3582,12059.6697,2
2015,seismic_vessel,imo,200-225m,3492.3968,15332.5779,3431.56917,1
2015,seismic_vessel,imo,25-50m,155845.203,1088574.14,839210.819,145
2015,seismic_vessel,imo,50-75m,394059.91,3256265.73,1418804.71,239
2015,seismic_vessel,imo,75-100m,355319.239,2052745.69,849956.076,140
2015,seismic_vessel,no_registry,0-25m,2795.43727,13433.489,15603.6436,5
2015,seismic_vessel,no_registry,100-125m,10456.0205,44143.2733,19801.2386,6
2015,seismic_vessel,no_registry,125-150m,3355.61745,13177.0334,8876.0725,4
2015,seismic_vessel,no_registry,150-175m,1616.82641,8078.81937,4011.66778,1
2015,seismic_vessel,no_registry,175-200m,95.6727257,257.818997,152.462222,1
2015,seismic_vessel,no_registry,25-50m,88363.9832,463808.202,500995.904,121
2015,seismic_vessel,no_registry,50-75m,35004.2612,276857.533,128776.928,42
2015,seismic_vessel,no_registry,75-100m,36229.4055,193532.65,93907.0897,31
2015,seismic_vessel,other_registry,0-25m,2286.99843,6540.81573,13183.4081,2
2015,seismic_vessel,other_registry,100-125m,85351.0905,514643.338,138291.779,23
2015,seismic_vessel,other_registry,125-150m,21810.8235,69968.004,32762.5781,4
2015,seismic_vessel,other_registry,150-175m,14831.7608,57232.5985,12903.8353,2
2015,seismic_vessel,other_registry,25-50m,92718.1453,618767.064,482387.127,82
2015,seismic_vessel,other_registry,50-75m,152494.891,1299095.72,546879.829,93
2015,seismic_vessel,other_registry,75-100m,147560.515,898872.844,351410.529,57
2015,set_gillnets,imo,0-25m,39048.2354,2006565.53,1230527.72,551
2015,set_gillnets,imo,25-50m,782.192781,33943.679,14338.3367,6
2015,set_gillnets,imo,50-75m,8.8036817,823.783838,293.741111,2
2015,set_gillnets,imo,75-100m,56.1715806,1104.6071,1776.41028,2
2015,set_gillnets,no_registry,0-25m,43055.974,920956.85,824768.685,962
2015,set_gillnets,no_registry,25-50m,162933.065,623622.042,508160.075,484
2015,set_gillnets,other_registry,0-25m,16198.8029,928879.522,542918.152,278
2015,set_gillnets,other_registry,25-50m,516.085056,27713.2846,11066.8739,3
2015,set_gillnets,other_registry,50-75m,98.4927488,9349.42853,3350.42194,2
2015,set_gillnets,other_registry,75-100m,0.967846804,135.227168,33.2983333,1
2015,set_longlines,imo,0-25m,19564.9035,561128.528,399716.139,116
2015,set_longlines,imo,25-50m,113691.484,1547556.81,617805.467,113
2015,set_longlines,imo,50-75m,87719.6308,822907.288,285611.042,44
2015,set_longlines,imo,75-100m,2.34748638,61.9380273,30.6627778,1
2015,set_longlines,no_registry,0-25m,435.062992,16528.6525,7576.05,8
2015,set_longlines,no_registry,25-50m,2749.17825,30053.1673,14503.3147,14
2015,set_longlines,no_registry,50-75m,1904.01479,23643.8958,5774.06194,1
2015,set_longlines,other_registry,0-25m,12483.3166,394292.314,264412.373,69
2015,set_longlines,other_registry,100-125m,8.20472257,213.184466,166.156389,1
2015,set_longlines,other_registry,25-50m,42962.0768,589913.258,243308.323,42
2015,set_longlines,other_registry,50-75m,16408.6932,172958.786,59577.8122,13
2015,set_longlines,other_registry,75-100m,13.3635625,647.688433,203.488333,1
2015,specialized_reefer,imo,100-125m,723020.606,2933983.05,576927.128,93
2015,specialized_reefer,imo,125-150m,1078038.62,3115024.68,482943.686,74
2015,specialized_reefer,imo,150-175m,265431.202,465482.026,97421.4383,16
2015,specialized_reefer,imo,25-50m,6937.37044,88978.1656,17164.08,7
2015,specialized_reefer,imo,50-75m,97413.24,603853.223,161024.569,39
2015,specialized_reefer,imo,75-100m,406055.312,2218466.27,526797.385,92
2015,specialized_reefer,no_registry,100-125m,8982.63708,9781.68795,4076.81083,1
2015,specialized_reefer,no_registry,125-150m,27422.2275,79113.2581,8186.89694,1
2015,specialized_reefer,no_registry,50-75m,4165.19194,13294.7925,7170.24972,3
2015,specialized_reefer,no_registry,75-100m,12.2772492,15.4483286,5.29055556,1
2015,specialized_reefer,other_registry,100-125m,398126.139,1595419.54,309269.959,53
2015,specialized_reefer,other_registry,125-150m,834419.464,2470279.2,364743.216,52
2015,specialized_reefer,other_registry,150-175m,149207.993,271767.253,54422.7731,9
2015,specialized_reefer,other_registry,25-50m,1150.17384,10798.2024,1896.83139,3
2015,specialized_reefer,other_registry,50-75m,75256.5166,504592.238,131634.044,25
2015,specialized_reefer,other_registry,75-100m,190068.984,1066674.24,253973.087,49
2015,squid_jigger,imo,125-150m,2300.49462,12002.7205,2370.20194,1
2015,squid_jigger,imo,25-50m,69976.7378,606085.823,315294.927,90
2015,squid_jigger,imo,50-75m,339545.775,3012020.08,1013910.04,252
2015,squid_jigger,imo,75-100m,7674.61748,73009.3915,19002.3253,4
2015,squid_jigger,no_registry,0-25m,76.6860889,2259.55761,1219.96639,6
2015,squid_jigger,no_registry,25-50m,27645.3445,240201.047,98904.0542,65
2015,squid_jigger,no_registry,50-75m,23232.1244,202910.581,71094.2525,32
2015,squid_jigger,other_registry,25-50m,39821.7297,340401.826,191627.995,52
2015,squid_jigger,other_registry,50-75m,135148.347,1155447.86,410252.031,102
2015,squid_jigger,other_registry,75-100m,10320.2652,110741.959,22892.0444,4
2015,supply_vessel,imo,0-25m,16414.3837,79074.3456,95967.5906,33
2015,supply_vessel,imo,100-125m,96274.918,407795.813,230012.321,33
2015,supply_vessel,imo,125-150m,1878.26504,11299.2926,8825.09194,2
2015,supply_vessel,imo,150-175m,9328.81796,34649.9688,8422.93639,1
2015,supply_vessel,imo,25-50m,734621.506,5622542.43,3606013.95,767
2015,supply_vessel,imo,50-75m,965640.86,6461169.96,3870703.84,681
2015,supply_vessel,imo,75-100m,1157484.96,5974168.69,3326712.04,517
2015,supply_vessel,no_registry,0-25m,28469.4671,174407.876,133460.492,70
2015,supply_vessel,no_registry,100-125m,9514.21298,29033.7522,8296.64389,4
2015,supply_vessel,no_registry,25-50m,771970.103,5170124.55,3867550.6,1050
2015,supply_vessel,no_registry,50-75m,112422.414,676758.018,502102.014,111
2015,supply_vessel,no_registry,75-100m,88250.9063,448108.42,247126.915,44
2015,supply_vessel,other_registry,0-25m,4452.55,10152.877,28546.2842,10
2015,supply_vessel,other_registry,100-125m,33949.4168,154041.315,80743.2847,10
2015,supply_vessel,other_registry,150-175m,6656.83051,30590.3052,15475.9469,2
2015,supply_vessel,other_registry,25-50m,345486.22,2634640.74,1711245.37,370
2015,supply_vessel,other_registry,50-75m,445503.263,2979148.65,1804721.54,328
2015,supply_vessel,other_registry,75-100m,615784.526,3163583.09,1682782.63,257
2015,tanker.chemical,imo,0-25m,3497.65556,1224.71314,5290.90278,3
2015,tanker.chemical,imo,100-125m,4476133.15,21020321.9,4163350.89,652
2015,tanker.chemical,imo,125-150m,4461493.01,16272484.4,2857876.07,447
2015,tanker.chemical,imo,150-175m,6252245.75,19072604.5,2900455.58,443
2015,tanker.chemical,imo,175-200m,11406207.6,30946670.4,4617078.84,695
2015,tanker.chemical,imo,200-225m,1907316.13,4905885.38,703277.589,105
2015,tanker.chemical,imo,225m+,689030.111,1363804.76,198439.802,29
2015,tanker.chemical,imo,25-50m,41507.5656,167929.854,34123.5414,6
2015,tanker.chemical,imo,50-75m,670867.631,4707426.53,959030.875,129
2015,tanker.chemical,imo,75-100m,1191499.46,6952533.8,1572445.55,255
2015,tanker.chemical,no_registry,100-125m,576399.736,2249197.53,618796.925,231
2015,tanker.chemical,no_registry,125-150m,206889.946,709049.754,121099.306,23
2015,tanker.chemical,no_registry,150-175m,396228.372,1102799.27,187432.021,31
2015,tanker.chemical,no_registry,175-200m,468371.548,1272073.62,200949.538,32
2015,tanker.chemical,no_registry,200-225m,266540.568,666060.451,84525.8003,14
2015,tanker.chemical,no_registry,225m+,106524.944,218924.672,32662.24,5
2015,tanker.chemical,no_registry,25-50m,43387.7069,143247.712,64581.4969,27
2015,tanker.chemical,no_registry,50-75m,318598.631,1993512.26,480581.971,101
2015,tanker.chemical,no_registry,75-100m,554571.928,2696786.98,810668.964,180
2015,tanker.chemical,other_registry,100-125m,2232445.93,10147731,2072437.53,323
2015,tanker.chemical,other_registry,125-150m,1895178.61,6821537.04,1185640.52,187
2015,tanker.chemical,other_registry,150-175m,3142900.22,9554625.41,1430067.2,225
2015,tanker.chemical,other_registry,175-200m,5632617.74,15462566.3,2297256.12,346
2015,tanker.chemical,other_registry,200-225m,649472.829,1689923.57,247989.581,42
2015,tanker.chemical,other_registry,225m+,385934.981,846741.468,105598.093,16
2015,tanker.chemical,other_registry,25-50m,46614.9751,179225.912,40072.5825,6
2015,tanker.chemical,other_registry,50-75m,266346.358,2093427.73,396350.354,56
2015,tanker.chemical,other_registry,75-100m,591458.553,3494074.17,771421.389,121
2015,tanker.liquefied_gas,imo,100-125m,846198.52,3754834.44,647614.779,96
2015,tanker.liquefied_gas,imo,125-150m,461738.929,1816387.15,301227.15,49
2015,tanker.liquefied_gas,imo,150-175m,1144737.35,3513585.59,478481.644,74
2015,tanker.liquefied_gas,imo,175-200m,911228.846,2431535.29,328380.314,55
2015,tanker.liquefied_gas,imo,200-225m,1216774.79,2847064.91,318442.937,54
2015,tanker.liquefied_gas,imo,225m+,19424370.4,25870104.8,2392596.92,375
2015,tanker.liquefied_gas,imo,25-50m,2053.08973,22277.3117,5335.97028,3
2015,tanker.liquefied_gas,imo,50-75m,369507.52,1713350.91,352234.791,42
2015,tanker.liquefied_gas,imo,75-100m,362447.382,1719246.58,336265.613,51
2015,tanker.liquefied_gas,no_registry,100-125m,36846.7052,125005.402,27967.0186,11
2015,tanker.liquefied_gas,no_registry,125-150m,28901.4445,129500.688,14823.2203,6
2015,tanker.liquefied_gas,no_registry,150-175m,85364.893,236284.015,39547.3669,9
2015,tanker.liquefied_gas,no_registry,175-200m,90528.8134,102016.276,37244.2644,7
2015,tanker.liquefied_gas,no_registry,200-225m,80055.0157,201967.497,20493.3033,4
2015,tanker.liquefied_gas,no_registry,225m+,655470.849,939810.218,84896.6781,13
2015,tanker.liquefied_gas,no_registry,50-75m,52134.1633,238122.722,51371.9269,8
2015,tanker.liquefied_gas,no_registry,75-100m,50516.1154,202492.485,46857.9319,8
2015,tanker.liquefied_gas,other_registry,100-125m,541466.182,2174766.21,423980.983,64
2015,tanker.liquefied_gas,other_registry,125-150m,287126.577,1170382.11,178449.953,30
2015,tanker.liquefied_gas,other_registry,150-175m,799517.721,2498599.47,350220.171,54
2015,tanker.liquefied_gas,other_registry,175-200m,466755.482,1235954.72,181035.36,26
2015,tanker.liquefied_gas,other_registry,200-225m,650908.209,1553668.78,198105.109,35
2015,tanker.liquefied_gas,other_registry,225m+,8551711.48,11248119.7,1095618.55,169
2015,tanker.liquefied_gas,other_registry,25-50m,19068.4388,18829.4561,18012.8431,3
2015,tanker.liquefied_gas,other_registry,50-75m,294694.527,1236750.51,237051.569,32
2015,tanker.liquefied_gas,other_registry,75-100m,253541.516,885976.054,229615.518,32
2015,tanker.oil,imo,0-25m,254.92041,280.875916,514.195278,3
2015,tanker.oil,imo,100-125m,3103099.58,9964872.73,2949363.49,537
2015,tanker.oil,imo,125-150m,2003603.03,4704567.31,1322802.23,286
2015,tanker.oil,imo,150-175m,1837289.21,2698314.16,715532.522,134
2015,tanker.oil,imo,175-200m,5242720.43,8492199.87,1616403.66,263
2015,tanker.oil,imo,200-225m,6602244.45,9025365.47,1681629.6,268
2015,tanker.oil,imo,225m+,46391698.1,59914674.3,8395173.83,1271
2015,tanker.oil,imo,25-50m,427513.631,758868.536,600199.893,124
2015,tanker.oil,imo,50-75m,1908296.04,5796128.14,2784324.04,532
2015,tanker.oil,imo,75-100m,3241130.3,9390151.97,4227725.33,785
2015,tanker.oil,no_registry,0-25m,15634.7275,7903.66261,14218.4375,11
2015,tanker.oil,no_registry,100-125m,1448050.1,5164424.59,1739468.62,325
2015,tanker.oil,no_registry,125-150m,808198.856,1653810.12,505351.587,98
2015,tanker.oil,no_registry,150-175m,573577.137,834967.043,214304.893,37
2015,tanker.oil,no_registry,175-200m,281528.169,497205.842,87793.6872,21
2015,tanker.oil,no_registry,200-225m,349664.054,618012.533,95017.1736,25
2015,tanker.oil,no_registry,225m+,1860522.37,2237559.73,331054.112,68
2015,tanker.oil,no_registry,25-50m,3088758.66,5366627.94,4457807.29,1130
2015,tanker.oil,no_registry,50-75m,3343478.42,8823843.36,4959823.62,1214
2015,tanker.oil,no_registry,75-100m,2829662.99,9409987.92,4185440.51,765
2015,tanker.oil,other_registry,0-25m,8635.85988,23350.818,16637.8122,2
2015,tanker.oil,other_registry,100-125m,1536912.98,4905349.23,1432635.98,252
2015,tanker.oil,other_registry,125-150m,1094136.84,1923344.41,608214.448,127
2015,tanker.oil,other_registry,150-175m,859337.384,1529444.28,347504.702,62
2015,tanker.oil,other_registry,175-200m,3015056.99,4553830.4,892479.463,138
2015,tanker.oil,other_registry,200-225m,2949772.5,3778581.08,768785.177,123
2015,tanker.oil,other_registry,225m+,23886994.4,30858228.1,4263048,633
2015,tanker.oil,other_registry,25-50m,154538.134,197243.933,245968.388,50
2015,tanker.oil,other_registry,50-75m,901871.381,2712406.06,1335358.51,275
2015,tanker.oil,other_registry,75-100m,1796105.94,5473507.13,2297247.05,430
2015,tanker.other,imo,100-125m,6139.94807,23900.295,6127.94306,1
2015,tanker.other,imo,25-50m,18346.7592,70259.5906,17810.8628,3
2015,tanker.other,imo,50-75m,38034.4173,38949.9412,33044.5394,4
2015,tanker.other,imo,75-100m,10843.7404,6960.671,8599.07139,1
2015,tanker.other,no_registry,100-125m,364.972983,750.85876,332.568056,1
2015,tanker.other,no_registry,25-50m,105169.317,66438.498,84181.6553,12
2015,tanker.other,no_registry,50-75m,36414.8351,20319.2296,29070.1961,5
2015,tanker.other,other_registry,50-75m,9129.8464,23592.5662,8533.06944,1
2015,tanker.other,other_registry,75-100m,21975.8196,25153.3088,16978.2069,2
2015,trawlers,imo,0-25m,1335662.69,22051418.3,15470268.9,5131
2015,trawlers,imo,100-125m,587174.302,1233779.89,394762.348,91
2015,trawlers,imo,125-150m,90828.7874,174132.29,44439.5939,9
2015,trawlers,imo,25-50m,2091410.58,15157832.7,7867559.79,2107
2015,trawlers,imo,50-75m,2478794.28,9719695.69,3418659.09,616
2015,trawlers,imo,75-100m,570457.461,1850607.14,551483.762,105
2015,trawlers,no_registry,0-25m,1568932.47,18897631.9,12447742.2,15669
2015,trawlers,no_registry,100-125m,5792.93319,13188.9681,3141.15889,1
2015,trawlers,no_registry,125-150m,1.01589666,11.2188787,2.22361111,1
2015,trawlers,no_registry,25-50m,3319150.53,21701539.2,10878425.7,17023
2015,trawlers,no_registry,50-75m,173452.531,867026.751,423561.958,1071
2015,trawlers,no_registry,75-100m,35865.6409,112602.473,57003.7044,87
2015,trawlers,other_registry,0-25m,712603.203,10910318.8,7589989.17,2571
2015,trawlers,other_registry,100-125m,340148.577,745825.065,224150.485,49
2015,trawlers,other_registry,125-150m,52189.6837,90264.3347,26802.4611,5
2015,trawlers,other_registry,225m+,1634.02195,8420.50208,5259.60889,1
2015,trawlers,other_registry,25-50m,1185957.25,8336349.5,4231444.59,1086
2015,trawlers,other_registry,50-75m,1129906.89,4607343.11,1615132.5,300
2015,trawlers,other_registry,75-100m,246771.446,873234.498,288434.406,55
2015,trollers,imo,0-25m,6404.65197,172507.192,192582.361,94
2015,trollers,imo,25-50m,375.412677,1802.55393,1930.72472,2
2015,trollers,no_registry,0-25m,96.6272147,4186.92236,4087.73,8
2015,trollers,other_registry,0-25m,4637.23143,94239.8158,105351.605,44
2015,trollers,other_registry,25-50m,128.541965,4244.1274,2276.20056,2
2015,tug,imo,0-25m,523499.657,6394299.54,5237507.42,1222
2015,tug,imo,100-125m,15655.6395,121212.607,94549.47,22
2015,tug,imo,125-150m,3107.58575,23704.8462,29747.9211,8
2015,tug,imo,150-175m,6959.15363,36861.5863,49982.4567,8
2015,tug,imo,175-200m,1915.4153,7811.78139,13763.98,3
2015,tug,imo,200-225m,22475.6797,23696.2992,9484.31028,2
2015,tug,imo,225m+,15794.2882,42110.6905,11432.8211,2
2015,tug,imo,25-50m,2606890.3,21714563,21204683.6,4115
2015,tug,imo,50-75m,564937.134,4923547.8,4083167.69,844
2015,tug,imo,75-100m,232634,1562731.93,1090250.22,221
2015,tug,no_registry,0-25m,503399.386,4737539.48,5828469.31,3138
2015,tug,no_registry,100-125m,9417.19087,73479.6408,46899.0825,19
2015,tug,no_registry,125-150m,660.150266,4048.80858,8644.35861,5
2015,tug,no_registry,150-175m,873.33135,4265.34182,7236.785,1
2015,tug,no_registry,175-200m,102.188586,786.23914,802.707778,1
2015,tug,no_registry,25-50m,3289352.82,29220287.2,30386487.7,10955
2015,tug,no_registry,50-75m,549689.038,6274828.34,3859270.49,1953
2015,tug,no_registry,75-100m,69228.4862,699886.652,330998.549,99
2015,tug,other_registry,0-25m,269076.142,3298889.84,2668087.16,614
2015,tug,other_registry,100-125m,13917.5078,101227.322,54075.4331,13
2015,tug,other_registry,125-150m,14871.7089,58358.5143,7463.28611,1
2015,tug,other_registry,150-175m,3295.354,16481.2057,20384.8144,3
2015,tug,other_registry,175-200m,9648.38213,41353.4789,13674.3267,2
2015,tug,other_registry,200-225m,1550.04678,3401.49765,7397.43972,1
2015,tug,other_registry,225m+,3550.22083,10872.9032,16464.5639,2
2015,tug,other_registry,25-50m,1305789.28,10800536.3,10591321.1,1995
2015,tug,other_registry,50-75m,266589.34,2451054.39,2002415.44,408
2015,tug,other_registry,75-100m,141998.125,979428.062,622781.088,121
2015,tuna_purse_seines,imo,100-125m,13517.443,72399.7078,13175.3167,5
2015,tuna_purse_seines,imo,200-225m,1196.15092,7162.87355,1754.10194,1
2015,tuna_purse_seines,imo,25-50m,14612.0401,141927.194,52281.5853,15
2015,tuna_purse_seines,imo,50-75m,606102.919,5091031.87,1080687.19,186
2015,tuna_purse_seines,imo,75-100m,236532.239,1759957.12,336470.206,76
2015,tuna_purse_seines,no_registry,25-50m,10367.7818,78998.4026,27680.7508,8
2015,tuna_purse_seines,no_registry,50-75m,6049.13598,35943.8463,8619.5375,5
2015,tuna_purse_seines,other_registry,100-125m,3081.93506,10996.9492,3526.32389,4
2015,tuna_purse_seines,other_registry,150-175m,733.563033,4253.28696,877.211667,1
2015,tuna_purse_seines,other_registry,25-50m,23756.4596,186946.677,64910.3728,15
2015,tuna_purse_seines,other_registry,50-75m,252971.175,2097480.59,445920.584,75
2015,tuna_purse_seines,other_registry,75-100m,104878.851,809759.267,150923.437,33
2015,well_boat,imo,0-25m,1169.97393,6172.12126,8738.26444,1
2015,well_boat,imo,25-50m,41245.8701,623028.303,162635.24,20
2015,well_boat,imo,50-75m,52497.6322,730096.366,178484.994,22
2015,well_boat,imo,75-100m,16324.2811,106487.657,33858.8494,5
2015,well_boat,other_registry,25-50m,23186.892,382664.307,88520.3419,12
2015,well_boat,other_registry,50-75m,24882.2908,323276.638,84773.2856,10
2015,well_boat,other_registry,75-100m,2022.5262,15075.7673,7522.60528,1
2016,bunker,imo,0-25m,3039.27717,6412.56065,5130.49194,2
2016,bunker,imo,100-125m,73252.9953,719511.237,101782.68,16
2016,bunker,imo,125-150m,83.8420082,227.25395,54.3738889,1
