ssvid,flag,main_engine_power_kw,tonnage_gt,length_m,design_speed_betz_2011_knots,registries_listed,ship_name_registry,ship_name_ais,callsign_registry,callsign_ais,imo_registry,imo_ais,active_hours,on_fishing_list_best,vessel_class,vessel_class_source,avg_aux_boiler_power_berth_kw,avg_aux_boiler_power_anchored_kw,avg_aux_boiler_power_maneuvering_kw,avg_aux_boiler_power_sea_kw,avg_aux_engine_power_berth_kw,avg_aux_engine_power_anchored_kw,avg_aux_engine_power_maneuvering_kw,avg_aux_engine_power_sea_kw,main_engine_power_imo_table_81,design_speed_knots
563126500,SGP,48927.875,77505.2265625,290.349365234375,20.78556777464028,NA,NA,WANHAI522,NA,9V7056,NA,9440784,20419.510965641664,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
563095500,SGP,51422.453125,79807,291.858154296875,20.82604393260347,NA,NA,SHIMIN,NA,9V6542,NA,9326782,29386.407198509172,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
710006297,BRA,16172.1748046875,45284.98046875,219.2921142578125,17.378325336172633,NA,NA,MSCBELMONTE3,NA,PU7718,NA,9309289,4732.770833333334,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636018311,DEU,51223.1796875,40541,258.2803955078125,25.47255088427911,IMO,NAVIOSTEMPO,NAVIOSTEMPO,A8SN2,A8SN2,9404209,9404209,25620.950826676384,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
564077000,SGP,46304.0234375,53742.93359375,251.46163940429688,22.959568903374098,NA,NA,SPIRITOFSINGAPORE,NA,9V2498,NA,9362396,29409.184999999998,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
477519700,HKG,47995.28125,53822,291.5583190917969,23.274971604516374,IMO,MOLEXPEDITOR,MOLEXPEDITOR,VRMQ4,VRMQ4,9251389,9251389,22945.32805555556,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636091862,LBR,20035.603515625,40741,218.54742431640625,18.360194728196802,IMO,BERMUDA,BERMUDA,A8TX8,A8TX8,9395927,9395927,41255.221666666665,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
305059000,DEU,2340.68115234375,2461,111.71073150634766,13.760631959106284,IMO,JEVENAU,JEVENAU,V2CO5,V2CO5,9356866,9356866,59016.30994277778,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
235006574,GBR,805.72406005859375,654,42.493099212646484,13.21576311718613,IMO,FORTHGUARDSMAN,FORTHGUARDSMAN,ZIVU6,ZIVU6,8301345,8301345,11550.212787777775,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
304011029,ATG,1554.57958984375,1846,92.01155853271484,13.488841075700572,IMO,DELIA,DELIA,V2AB4,V2AB4,9234317,9234317,55259.816630450565,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
229959000,MLT,2959.996826171875,2810,98.06729888916016,13.971075189326674,IMO,RIGA,RIGA,9HA3749,9HA3749,9141376,9141376,23843.913055555553,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
577580000,VUT,1168.3277587890625,2088.22119140625,47.4089469909668,13.364291017213784,NA,NA,MIDNIGHTREIGN,NA,YJXL3,NA,9273521,10305.291680550277,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
636017887,LBR,7445.203125,17019,164.07469177246094,15.472563970713844,IMO,PREDATOR,PREDATOR,D5NE4,D5NE4,9641792,9641792,38187.974912953614,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
352843000,PAN,7623.57958984375,18360,171.2305145263672,15.525522298835977,IMO,TIRUMALAGAS,BUNUNGLORY,3FGC5,3EYG6,9034705,9539535,56051.14563695973,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
352800000,PAN,6449.23291015625,17679,186.4054718017578,15.183933405750624,IMO,ESTIA,TANBINH256,3EZG3,3EZG3,9282778,9282778,37616.53350485164,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
356192000,PAN,7467.6220703125,17027,165.35714721679688,15.479126058718037,IMO;REV,POAVOSAWISDOM7,POAVOSAWISDOM7,3EUT7,3EUT7,9633276,9633276,65973.15021901808,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
311898000,BHS,8343.4736328125,16041,141.2888641357422,15.73649660631194,IMO,AFRICANWILDCAT,AFRICANWILDCAT,C6UF6,C6UF6,9125229,9125229,6857.703611111108,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
355927000,PAN,7454.30810546875,15243,163.54161071777344,15.473324835159454,IMO,TAOSTAR,TAOSTAR,3FLP2,3FLP2,9487562,9487562,66601.2887264411,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
374449000,PAN,9102.39453125,18036,209.8896942138672,15.953509806040406,IMO,UNIVERSERELIANCE,UNIVERSERELIANCE,3FCH8,3FCH8,9200407,9200407,28017.92403353583,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
248721000,MLT,5796.69384765625,19865,194.92124938964844,15.006630435911587,IMO,VITOSHA,VITOSHA,9HA2482,9HA2482,9564138,9564138,64197.0553005161,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
304091000,ATG,6178.173828125,14909,159.89224243164062,15.092526818473535,IMO,HCJETTEMARIT,HCJETTEMARIT,V2GU5,V2GU5,9509255,9509255,41362.82612594723,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
319091700,CYM,7624.751953125,19380,179.87310791015625,15.52647569831039,IMO,STOLTPONDO,STOLTPONDO,ZGFL9,ZGFL9,9374521,9374521,49676.19481076832,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
341567000,KNA,4933.70556640625,21162,174.19046020507812,14.771436601339493,IMO,GSSPRING,GSSPRING,V4VA2,V4VA2,9081382,9081382,10667.610277777778,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
247067400,ITA,5517.7978515625,19408,136.04124450683594,14.924360360111718,IMO,VALDAOSTA,VALDAOSTA,IBZL,IBZL,9231705,9231705,31223.200277777763,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
249711000,MLT,5221.87548828125,16408,138.28819274902344,14.81821584900921,IMO,GRETAK,GRETAK,9HA4346,9HA4346,9800374,9800374,37625.73769222223,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
636019990,LBR,8010.81298828125,28427.5,191.8165740966797,15.632712635000134,NA,NA,SOLARTINE,NA,D5XD3,NA,9898527,15282.678198062476,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
220560000,DNK,6620.28125,29242,191.62826538085938,15.272446259005125,IMO;REV,TORMREPUBLICAN,TORMREPUBLICAN,OYNE2,OYNE2,9290658,9290658,77002.1097816553,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
572331210,TUV,1805.2012939453125,26218,122.93653869628906,13.976136938094848,IMO,NELMA,NELMA,T2YX3,T2YX3,9080508,9080508,1654.9716666666668,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
220179000,DNK,5937.78369140625,30128,187.46392822265625,15.100435845362766,IMO,TORMFREYA,TORMFREYA,OUWE2,OUWE2,9250490,9250490,5753.766111111112,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
477858900,HKG,8175.94140625,28823,202.8818817138672,15.675460420323024,IMO,CHALLENGEPRELUDE,CHALLENGEPRELUDE,VRQC9,VRQC9,9333278,9333278,43918.78952741442,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
258802000,NOR,8426.650390625,30521,189.47154235839844,15.737926770220723,IMO,BOWTRIBUTE,BOWTRIBUTE,LARU7,LARU7,9669885,9669885,54730.517551111145,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
309788675,BHS,9926.2548828125,29490,165.07057189941406,16.126677651966503,IMO,GULFELAN,GULFELAN,C6VP7,C6VP7,9335109,NA,1016.3166666666667,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
525008073,IDN,5326.7509765625,24167,180.8188018798828,14.90261872894238,IMO,SUNGAIGERONG,SUNGAIGERONG,POJO,POJO,9509906,9509906,56756.8154918731,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
239984000,GRC,5547.6123046875,31183,168.89385986328125,15.007045045978096,IMO,NICOSIV,NICOSIV,SWLQ,SWLQ,9103843,9103843,39695.29643487778,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
636017554,LBR,7990.44091796875,29858.388671875,175.2322235107422,15.626822415930143,NA,NA,KPSEROLBEY,NA,D5LN3,NA,9116955,2193.168333333333,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
258856000,NOR,9059.0205078125,28246,195.73854064941406,15.90695345441945,IMO,RISANGER,RISANGER,LAKO6,LAKO6,9212369,9212369,14970.960555555548,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
370697000,PAN,7180,28160,183.1,15.4153399104,IMO;KOR,DONGAKRIOS,DONGAKRIOS,H3LE,H3LE,9694191,9694191,41805.99076728641,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538005601,MHL,7700,29460,183.1,15.551983836,IMO;KOR,SILVERORLA,SILVERORLA,V7FI9,V7FI9,9682332,9682332,56361.001069444435,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
626055000,IMN,11347.873046875,22181,209.56143188476562,16.563861207122027,IMO,OCEANQUEST,NAWRAS,MZIL8,TRA060,9167162,9167162,4798.392826666665,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
356288000,PAN,3372.76513671875,8479,131.0243377685547,14.177335844868255,IMO,ESTEFANIAH,ESTEFANIAH,3EOI3,3EOI3,9444833,9444833,40543.28268722221,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
305373000,DEU,2803.74365234375,6569,115.878173828125,13.971266702337273,IMO,BOREAS,BOREAS,V2EB3,V2EB3,9488645,9488645,57454.09477597834,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
353311000,PAN,3227.077880859375,6596.10693359375,119.52630615234375,14.107495036299955,NA,NA,SUAVE,NA,3EGL5,NA,9306299,11573.330019722222,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
477530000,HKG,6779.8720703125,8987,130.50421142578125,15.254614994204584,IMO;REV,THORCOSERENITY,THORCOSERENITY,VRZL7,VRZL7,9303405,9303405,27008.93527777778,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
305066000,DEU,6686.12158203125,9618,151.0393524169922,15.227148280463666,IMO,PIA,PIA,V2CP3,V2CP3,9384318,9384318,73763.17972296615,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
211003530,DEU,1298.3177490234375,9981,56.23967361450195,13.54928879399881,IMO,NEUENFELDE,QUERINTEST1,V2DO9,XXX,9231846,NA,1112.896790277778,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
477045700,HKG,8342.453125,9582,160.1590118408203,15.745012117391438,IMO,SPRINGMOTA,SPRINGMOTA,VRQU8,VRQU8,9302334,9302334,29140.120642143593,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
215972000,MLT,2438.36083984375,36356,163.4224853515625,14.29554619867384,IMO,BIANCOID,INTICUBE,9HGX8,NA,9170286,NA,11427.631430555555,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
677037300,TZA,7950.6328125,156809,215.9588165283203,15.579690312770953,IMO,VOYAGER,BINTANGLIBERTY1,5IM473,5IM473,9079078,8844361,7405.969999999998,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
538005881,MHL,12918.455078125,29238.134765625,149.38075256347656,16.902583533558072,NA,NA,KANAGAISLAND,NA,V7HU4,NA,9305879,9615.475555555557,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
257424000,NOR,9864.392578125,32628,205.70814514160156,16.093329854335266,IMO,STARISTIND,STARISTIND,LAMP5,LAMP5,9182954,9182954,64379.54414833333,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
314570000,BRB,7831.6328125,18256.330078125,164.8355712890625,15.585574595799269,NA,NA,LADYLAGUNA,NA,8PBE3,NA,9354040,11562.190278822502,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
636017769,LBR,10221.0595703125,40437,189.40306091308594,16.131445825149697,IMO,HARISATHINA,HARISATHINA,D5MQ2,D5MQ2,9236195,9236195,3002.0119444444445,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
548007900,PHL,11367.9921875,45331.79296875,200.7373504638672,16.345797332203002,NA,NA,OCEANPEACE,NA,DUA3887,NA,9214927,538.0613888888889,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
230935000,FIN,5599.66650390625,14665,140.11428833007812,14.918560497179048,IMO,EIRA,EIRA,OJJP,OJJP,9225299,9225299,56665.439558418046,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
248988000,MLT,9375.1044921875,33331,225.9772491455078,15.968285664184165,IMO,DENSALEOPARD,DENSALEOPARD,9HA2602,9HA2602,9581370,9581370,52861.764999999985,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538010338,MHL,8949.7548828125,24937.232421875,170.1178436279297,15.88840140812238,NA,NA,SAIFORTUNE,NA,V7A5911,NA,9561837,8668.455147222221,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
255806201,PRT,9262.361328125,30532.251953125,206.84912109375,15.95124957392832,NA,NA,KNUTOLDENDORFF,NA,CQAK7,NA,9834387,28449.9674691975,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636092394,LBR,9912.0771484375,25361,153.40841674804688,16.146424786284616,IMO,PANTHER,PANTHER,D5BN7,D5BN7,9138276,9138276,36928.17172222222,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477629100,HKG,11935.484375,33342.17578125,205.8287353515625,16.602126744643776,NA,NA,JOSCOGUIZHOU,NA,VRTO5,NA,9872468,20448.877132426944,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538009291,MHL,7108.33349609375,21161.552734375,169.22161865234375,15.382449162624678,NA,NA,FIVOS,NA,V7A4553,NA,9611008,17576.140398464162,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
525100510,IDN,8233.9296875,26038,159.1440887451172,15.693508286243532,IMO,AURORACHRISTINE,AURORACHRISTINE,YBUC2,YBUC2,9214862,9214862,31290.712422456112,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477209400,HKG,12048.857421875,33155.359375,181.8907012939453,16.632348775583814,NA,NA,CLFAIR,NA,VRSC9,NA,9725744,24571.720813276108,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636015421,LBR,7778.9365234375,23790,188.72964477539062,15.571345393939863,IMO,CIELODIGASPESIE,CIELODIGASPESIE,D5AQ2,D5AQ2,9595149,9595149,68041.30247363751,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
414774000,CHN,9149.6298828125,28714,226.13571166992188,15.928977650801613,IMO,BAOXINGLING,BAOXINGLING,BRJL,BRJL,9604249,9604249,48110.03723472222,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477427600,HKG,5691.173828125,24428,168.1260986328125,15.003550415436608,IMO,JAMESBAY,JAMESBAY,VRLU4,VRLU4,9610676,9610676,66630.4136374761,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
255915650,PRT,5587.50537109375,27704.3046875,153.83554077148438,14.99562793231834,NA,NA,ARKONA,NA,CQ2108,NA,9404443,3453.1591666666673,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636023105,LBR,9977.94140625,33092,164.9917449951172,16.118949975221906,IMO,LILAFROSTBURG,LILAFROSTBURG,5LLY9,5LLY9,9672507,9672507,5168.568888888888,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636019285,LBR,8772.3818359375,22685.080078125,168.65199279785156,15.846129525172312,NA,NA,VENUS,NA,D5TU6,NA,9847891,14768.240431454724,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
311024500,BHS,7558.6552734375,33044,163.58566284179688,15.518296159981617,IMO,DYNAMICSTRIKER,DYNAMICSTRIKER,C6XW9,C6XW9,9493652,9493652,53605.16221011584,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477537900,HKG,8035.33935546875,23303,188.44625854492188,15.641794890856568,IMO,UNIHARMONY,UNIHARMONY,VRPU6,VRPU6,9775165,9775165,43099.443138928335,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
419057300,IND,8383.333984375,28718,170.75942993164062,15.729530811637009,IMO,PRABHUJIVESH,PRABHUJIVESH,VTYP,VTYP,9228083,9228083,7704.024166666668,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
877141000,USA,589.83941650390625,1931,30.189409255981445,13.16836828927264,IMO,BOBBYRAWLETIDE,BOBBYRAWLETIDE,YJTF6,YJTF6,9219927,9219927,6832.202499999999,FALSE,other_not_fishing,gfw_research.vi_rf_ssvid_v20240501,110,110,90,0,150,150,430,410,15301,18.2
466150000,QAT,1106.0335693359375,1218,42.32284164428711,13.327450677755492,IMO,HALUL30,HALUL30,A7LU,A7LU,9264013,9264013,18190.326340269436,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
375734000,VCT,2703.162841796875,2760.786376953125,72.47636413574219,13.885293569520712,NA,NA,ALLIANZT0URMALINE,NA,J8B5718,NA,9655743,24754.043822704723,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
233329000,GBR,1229.7705078125,1218,49.097530364990234,13.368984248716348,IMO,VOSGUARDIAN,VOSGUARDIAN,MSHE2,MHSE2,9064188,9064188,69548.6691712536,FALSE,seismic_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
258923000,NOR,2887.453857421875,5179,74.28607177734375,13.97924294095337,IMO,PACIFICLEADER,PACIFICLEADER,LASO7,LASO7,9648362,9648362,558.4338888888888,FALSE,seismic_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
572520220,TUV,2145.123779296875,9820.3212890625,80.06144714355469,13.81066963557398,NA,NA,RAWABI63,NA,T2UL5,NA,9720823,7047.602636111112,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
375075000,VCT,1593.1507568359375,196,39.2164192199707,13.473437856369834,IMO,JASCON65,JASCON65,J8B4975,J8B4975,9683958,9683958,1470.0361111111115,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
367061170,NGA,1405.950439453125,1247,47.87769317626953,13.428632839191698,IMO,STEFAN,STEFAN,5NSS,5NSS,7917898,7917898,24277.890833333324,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
730154687,COL,2499.74169921875,2649.920166015625,70.46429443359375,13.81624889290254,NA,NA,TANGOH,NA,HK2778,NA,9012513,8596.184998058608,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,433.33333,433.33333,476.66667,433.33333,5146.33333,15.8
677169000,TZA,1317.7705078125,2924,92.08716583251953,13.429054074782837,IMO,TAURUS,TAURUS,5IM618,5IM618,9015395,9015395,2097.4530555555557,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
273324590,RUS,1592.391357421875,2106,85,13.505925224229097,IMO;RUS,ALEXSANDERKASHCHUK,ALEXANDERKASHCHUK,UESG,UESG,9479618,9479618,44019.098469848075,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
538010999,MHL,2336.89013671875,3441.8125,43.74659729003906,13.77418485969399,NA,NA,STARVESTA,NA,V7A6431,NA,9446506,1051.1391666666668,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
563049800,SGP,2075.741943359375,253,28.07683563232422,13.637678552643429,IMO,WAVEMASTER3,WAVEMASTER3,9V6134,9V6134,9257840,9257840,10772.832199999999,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,248.33333,248.33333,291.66667,248.33333,1148.66667,15
259988000,NOR,3486.66015625,5695,49.09115982055664,14.180030638833399,IMO,VAEROY,VAEROY,LCHE,LCHE,9607382,9607382,53216.31798486641,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,546.66667,546.66667,590,546.66667,7265,17.2
235112573,GBR,37092.640625,100430,287.34796142578125,17.450117963644686,IMO,ATLANTICSTAR,ATLANTICSTAR,2ITA4,2ITA4,9670573,9670573,27868.733333333326,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
249673000,MLT,17685.033203125,25593,213.161376953125,18.234666689686676,IMO,MAZARINE,MAZARINE,9HA4332,9HA4332,9376696,9376696,39028.611065,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
457900222,MNG,6254.0380859375,11523,134.217529296875,15.100375641003017,IMO,GOLDENBIRD7,GOLDENBIRD7,JVFB6,JVFB6,9000912,9000912,408.8922222222222,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,496.66667,443.33333,413.33333,0,1706.66667,1706.66667,2373.33333,1706.66667,13899,18.5
271000338,TUR,6420.78173828125,27798,153.06784057617188,15.215174418811388,IMO,FEYZA,FEYZA,TCFJ,TCFJ,8118566,8118566,1560.5469444444443,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
477696800,HKG,21844.25,30934.375,183.9012908935547,19.14772495401094,NA,NA,RIOGRANDEEXPRESS,NA,VRTZ3,NA,9301823,21673.501245745832,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
